1710300265721,973370
1710300265722,743342
1710300265723,525007
1710300265724,322401
1710300265725,548399
1710300265726,424642
1710300265727,434546
1710300265728,554052
1710300265729,394954
1710300265730,501771
1710300265731,230629
1710300265732,415919
1710300265733,472830
1710300265734,400422
1710300265735,536341
1710300265736,569699
1710300265737,639324
1710300265738,751088
1710300265739,258993
1710300265740,660719
1710300265741,436650
1710300265742,475159
1710300265743,409657
1710300265744,202863
1710300265745,427753
1710300265746,107465
1710300265747,464816
1710300265748,55490
1710300265749,109451
1710300265750,24528
1710300265751,20011
1710300265752,72087
1710300265753,134321
1710300265754,36641
1710300265755,66527
1710300265756,240959
1710300265757,113892
1710300265758,112195
1710300265759,96376
1710300265760,17170
1710300265761,110514
1710300265762,136347
1710300265763,125228
1710300265764,168963
1710300265765,97732
1710300265766,118870
1710300265767,114888
1710300265768,106074
1710300265769,140336
1710300265770,33753
1710300265771,97692
1710300265772,108928
1710300265773,126629
1710300265774,113100
1710300265775,187691
1710300265776,161740
1710300265777,165961
1710300265778,109706
1710300265779,162037
1710300265780,134563
1710300265781,194840
1710300265782,23486
1710300265783,153484
1710300265784,129587
1710300265785,108067
1710300265786,98595
1710300265787,106366
1710300265788,153856
1710300265789,143796
1710300265790,138422
1710300265791,113385
1710300265792,135922
1710300265793,135832
1710300265794,35242
1710300265795,72168
1710300265796,114586
1710300265797,323187
1710300265798,63700
1710300265799,155480
1710300265800,97725
1710300265801,164316
1710300265802,62052
1710300265803,249479
1710300265804,188089
1710300265805,153691
1710300265806,139999
1710300265807,44749
1710300265808,30038
1710300265809,25738
1710300265810,79588
1710300265811,121330
1710300265812,33127
1710300265813,152143
1710300265814,129379
1710300265815,31063
1710300265816,100781
1710300265817,151193
1710300265818,153075
1710300265819,163174
1710300265820,170856
1710300265821,155283
1710300265822,164965
1710300265823,146341
1710300265824,138726
1710300265825,123484
1710300265826,131235
1710300265827,122998
1710300265828,117452
1710300265829,118805
1710300265830,25186
1710300265831,113463
1710300265832,164312
1710300265833,25225
1710300265834,114845
1710300265835,103856
1710300265836,37776
1710300265837,169896
1710300265838,129671
1710300265839,136652
1710300265840,104649
1710300265841,123279
1710300265842,122642
1710300265843,130646
1710300265844,121527
1710300265845,239691
1710300265846,127309
1710300265847,125200
1710300265848,120566
1710300265849,167127
1710300265850,124596
1710300265851,119118
1710300265852,11926
1710300265853,202055
1710300265854,197549
1710300265855,176529
1710300265856,155046
1710300265857,92273
1710300265858,126135
1710300265859,94124
1710300265860,132902
1710300265861,114294
1710300265862,122043
1710300265863,106641
1710300265864,106134
1710300265865,129432
1710300265866,129028
1710300265867,108894
1710300265868,104027
1710300265869,148653
1710300265870,145672
1710300265871,107999
1710300265872,126132
1710300265873,122845
1710300265874,115576
1710300265875,118503
1710300265876,133767
1710300265877,191430
1710300265878,153449
1710300265879,116777
1710300265880,168358
1710300265881,194124
1710300265882,154615
1710300265883,140466
1710300265884,200992
1710300265885,112302
1710300265886,189022
1710300265887,209082
1710300265888,74588
1710300265889,139971
1710300265890,193689
1710300265891,157567
1710300265892,186182
1710300265893,159829
1710300265894,185360
1710300265895,143372
1710300265896,106558
1710300265897,154687
1710300265898,92685
1710300265899,141476
1710300265900,161068
1710300265901,168102
1710300265902,125739
1710300265903,98596
1710300265904,98882
1710300265905,140678
1710300265906,98603
1710300265907,161929
1710300265908,84884
1710300265909,92092
1710300265910,98808
1710300265911,137615
1710300265912,134406
1710300265913,153039
1710300265914,93882
1710300265915,143526
1710300265916,83970
1710300265917,84425
1710300265918,110481
1710300265919,127519
1710300265920,116135
1710300265921,135091
1710300265922,97214
1710300265923,119821
1710300265924,95022
1710300265925,125239
1710300265926,111399
1710300265927,95654
1710300265928,147227
1710300265929,87751
1710300265930,125779
1710300265931,90267
1710300265932,122807
1710300265933,88813
1710300265934,134427
1710300265935,135431
1710300265936,139697
1710300265937,98028
1710300265938,87810
1710300265939,92619
1710300265940,106652
1710300265941,162682
1710300265942,148938
1710300265943,108921
1710300265944,89836
1710300265945,114601
1710300265946,144520
1710300265947,113166
1710300265948,137371
1710300265949,84661
1710300265950,134961
1710300265951,100043
1710300265952,106155
1710300265953,137800
1710300265954,145460
1710300265955,120065
1710300265956,84920
1710300265957,95574
1710300265958,110643
1710300265959,149374
1710300265960,121444
1710300265961,106864
1710300265962,136434
1710300265963,127385
1710300265964,95037
1710300265965,134520
1710300265966,108872
1710300265967,112261
1710300265968,149600
1710300265969,107871
1710300265970,290495
1710300265971,173263
1710300265972,115098
1710300265973,177722
1710300265974,185038
1710300265975,162552
1710300265976,105841
1710300265977,157289
1710300265978,173295
1710300265979,111195
1710300265980,160162
1710300265981,176400
1710300265982,149547
1710300265983,122460
1710300265984,190295
1710300265985,116969
1710300265986,179909
1710300265987,154998
1710300265988,103562
1710300265989,140854
1710300265990,135369
1710300265991,166452
1710300265992,196755
1710300265993,185381
1710300265994,209347
1710300265995,121176
1710300265996,99538
1710300265997,124436
1710300265998,171252
1710300265999,131371
1710300266000,93530
1710300266001,109149
1710300266002,96126
1710300266003,150008
1710300266004,135666
1710300266005,129609
1710300266006,73122
1710300266007,78642
1710300266008,125775
1710300266009,116478
1710300266010,86445
1710300266011,120104
1710300266012,116184
1710300266013,86627
1710300266014,85544
1710300266015,89841
1710300266016,83771
1710300266017,118893
1710300266018,142529
1710300266019,86348
1710300266020,90453
1710300266021,80141
1710300266022,89565
1710300266023,95516
1710300266031,71687
1710300266032,58376
1710300266033,57947
1710300266034,76939
1710300266035,81816
1710300266036,84434
1710300266037,74140
1710300266038,103392
1710300266039,109147
1710300266040,103584
1710300266041,146964
1710300266042,110287
1710300266043,119042
1710300266044,122600
1710300266045,114655
1710300266046,96903
1710300266047,15086
1710300266048,96350
1710300266049,125110
1710300266050,101111
1710300266051,90830
1710300266052,70790
1710300266053,95375
1710300266054,98524
1710300266055,97598
1710300266056,128511
1710300266057,90841
1710300266058,71740
1710300266059,94128
1710300266060,136052
1710300266061,94280
1710300266062,133355
1710300266063,129500
1710300266064,146784
1710300266065,74144
1710300266066,108800
1710300266067,142219
1710300266068,72393
1710300266069,61225
1710300266070,55262
1710300266071,162871
1710300266072,64076
1710300266073,101686
1710300266074,126298
1710300266075,149837
1710300266076,141039
1710300266077,85844
1710300266078,89429
1710300266079,90183
1710300266080,129824
1710300266081,143558
1710300266082,104815
1710300266083,136955
1710300266084,94069
1710300266085,112021
1710300266086,57972
1710300266087,76612
1710300266088,99060
1710300266089,75275
1710300266090,30260
1710300266091,65324
1710300266092,112658
1710300266093,91804
1710300266094,59588
1710300266095,70823
1710300266096,98621
1710300266097,68443
1710300266098,62489
1710300266099,72750
1710300266100,93025
1710300266101,160094
1710300266102,61015
1710300266103,124891
1710300266104,85082
1710300266105,66896
1710300266106,63862
1710300266107,57156
1710300266108,77475
1710300266109,118057
1710300266110,87521
1710300266111,81988
1710300266112,62952
1710300266113,65746
1710300266114,75852
1710300266115,57718
1710300266116,137340
1710300266117,86128
1710300266118,66816
1710300266119,104425
1710300266120,113748
1710300266121,109043
1710300266122,57434
1710300266123,105563
1710300266124,59478
1710300266125,79161
1710300266126,72217
1710300266127,69049
1710300266128,57377
1710300266129,105602
1710300266130,82136
1710300266131,80858
1710300266132,68919
1710300266133,76118
1710300266134,60947
1710300266135,64137
1710300266136,78879
1710300266137,64613
1710300266138,65492
1710300266139,73162
1710300266140,44271
1710300266141,80466
1710300266142,66614
1710300266143,62264
1710300266144,97091
1710300266145,95703
1710300266146,75175
1710300266147,68873
1710300266148,65557
1710300266149,111041
1710300266150,53599
1710300266151,121357
1710300266152,94044
1710300266153,83233
1710300266154,80195
1710300266155,85389
1710300266156,83606
1710300266157,75016
1710300266158,101767
1710300266159,160104
1710300266160,125192
1710300266161,161554
1710300266162,184943
1710300266163,118763
1710300266164,116596
1710300266165,72391
1710300266166,68717
1710300266167,54227
1710300266168,86428
1710300266169,70308
1710300266170,96611
1710300266171,93557
1710300266172,116141
1710300266173,84599
1710300266174,72698
1710300266177,121777
1710300266178,123395
1710300266179,147405
1710300266180,102836
1710300266181,125692
1710300266182,90943
1710300266183,88329
1710300266184,90109
1710300266185,97198
1710300266186,82220
1710300266187,117048
1710300266188,115608
1710300266189,89208
1710300266190,91397
1710300266191,94048
1710300266192,89420
1710300266193,93859
1710300266194,94211
1710300266195,79510
1710300266196,77232
1710300266197,77546
1710300266198,77874
1710300266199,153614
1710300266200,72490
1710300266201,84429
1710300266202,131630
1710300266203,137381
1710300266204,106216
1710300266205,211032
1710300266206,171413
1710300266207,161508
1710300266208,102809
1710300266209,178774
1710300266210,165991
1710300266211,182358
1710300266212,128794
1710300266213,120918
1710300266214,134408
1710300266215,179025
1710300266216,78019
1710300266217,51346
1710300266218,54870
1710300266219,53634
1710300266220,58047
1710300266221,51091
1710300266222,62154
1710300266223,87669
1710300266224,78555
1710300266225,90325
1710300266226,115274
1710300266227,54001
1710300266228,89146
1710300266229,53446
1710300266230,80460
1710300266231,120550
1710300266232,121845
1710300266233,66238
1710300266234,75943
1710300266235,76248
1710300266236,56942
1710300266237,105454
1710300266238,70298
1710300266239,84780
1710300266240,75820
1710300266241,80194
1710300266242,68762
1710300266243,104140
1710300266244,91024
1710300266245,81909
1710300266246,95749
1710300266247,79207
1710300266248,97222
1710300266249,89105
1710300266250,81498
1710300266251,81770
1710300266252,81539
1710300266253,88856
1710300266254,83086
1710300266255,72240
1710300266256,101188
1710300266257,76396
1710300266258,106657
1710300266259,73866
1710300266260,78987
1710300266261,94804
1710300266262,108301
1710300266263,113080
1710300266264,73293
1710300266265,77054
1710300266266,88806
1710300266267,78332
1710300266268,88502
1710300266269,92672
1710300266270,76449
1710300266271,85316
1710300266272,77768
1710300266273,92577
1710300266274,78629
1710300266275,98350
1710300266276,83643
1710300266277,96370
1710300266278,84193
1710300266279,85632
1710300266280,86576
1710300266281,78827
1710300266282,81502
1710300266283,74752
1710300266284,138777
1710300266285,121383
1710300266286,113659
1710300266287,98584
1710300266288,82579
1710300266289,101658
1710300266290,134143
1710300266291,190049
1710300266292,184168
1710300266293,103628
1710300266294,148595
1710300266295,79491
1710300266296,94994
1710300266297,72266
1710300266298,79369
1710300266299,84484
1710300266300,104683
1710300266301,78146
1710300266302,72444
1710300266303,73745
1710300266304,87584
1710300266305,80265
1710300266306,97630
1710300266307,80582
1710300266308,94023
1710300266309,94096
1710300266310,106826
1710300266311,81593
1710300266312,102027
1710300266313,111430
1710300266314,92677
1710300266315,95623
1710300266316,230571
1710300266317,99565
1710300266318,118371
1710300266319,42213
1710300266320,93689
1710300266321,92867
1710300266322,57669
1710300266323,90326
1710300266324,94553
1710300266325,99550
1710300266326,144367
1710300266327,92703
1710300266328,115634
1710300266329,93544
1710300266330,121123
1710300266331,169196
1710300266332,101159
1710300266333,115512
1710300266334,116786
1710300266335,109225
1710300266336,152788
1710300266337,103985
1710300266338,128419
1710300266339,154472
1710300266340,111850
1710300266341,98036
1710300266342,81798
1710300266343,182998
1710300266344,84929
1710300266345,116549
1710300266346,122122
1710300266347,100167
1710300266348,105553
1710300266349,101143
1710300266350,78131
1710300266351,104124
1710300266352,106164
1710300266353,104682
1710300266354,102381
1710300266355,111061
1710300266356,111524
1710300266357,117346
1710300266358,129783
1710300266359,121058
1710300266360,84445
1710300266361,115758
1710300266362,107409
1710300266363,148595
1710300266364,119784
1710300266365,142914
1710300266366,160501
1710300266367,89065
1710300266368,98485
1710300266369,113581
1710300266370,131114
1710300266371,75968
1710300266372,104206
1710300266373,111474
1710300266374,105993
1710300266375,111019
1710300266376,96304
1710300266377,100023
1710300266378,92637
1710300266379,106405
1710300266380,93579
1710300266381,86121
1710300266382,128628
1710300266383,99992
1710300266384,99246
1710300266385,109255
1710300266386,89401
1710300266387,101159
1710300266388,89844
1710300266389,89519
1710300266390,91864
1710300266391,134288
1710300266392,113503
1710300266393,123723
1710300266394,145734
1710300266395,134369
1710300266396,115948
1710300266397,107190
1710300266398,78382
1710300266399,94940
1710300266400,99710
1710300266401,96850
1710300266402,96969
1710300266403,95219
1710300266404,117052
1710300266405,107158
1710300266406,96675
1710300266407,117679
1710300266408,116730
1710300266409,93764
1710300266410,93150
1710300266411,96110
1710300266412,117950
1710300266413,94070
1710300266414,86501
1710300266415,109492
1710300266416,106858
1710300266417,103993
1710300266418,80785
1710300266419,111328
1710300266420,100277
1710300266421,98265
1710300266422,90741
1710300266423,99854
1710300266424,133996
1710300266425,87621
1710300266426,93137
1710300266427,105083
1710300266428,110693
1710300266429,116887
1710300266430,92848
1710300266431,102146
1710300266432,124603
1710300266441,87442
1710300266442,62624
1710300266443,78547
1710300266444,72277
1710300266445,108904
1710300266446,75498
1710300266447,85073
1710300266448,107280
1710300266449,102226
1710300266450,123740
1710300266451,73913
1710300266452,144569
1710300266453,113829
1710300266454,104983
1710300266455,87560
1710300266456,73352
1710300266457,96931
1710300266458,86349
1710300266459,96685
1710300266460,74057
1710300266461,88293
1710300266462,90930
1710300266463,98622
1710300266464,74402
1710300266465,108970
1710300266466,121800
1710300266467,96034
1710300266468,113218
1710300266469,95061
1710300266470,118694
1710300266471,101303
1710300266472,147741
1710300266473,104440
1710300266474,101673
1710300266475,106996
1710300266476,106423
1710300266477,104610
1710300266478,75954
1710300266479,77509
1710300266480,73362
1710300266481,102133
1710300266482,78883
1710300266483,103620
1710300266484,123595
1710300266485,81665
1710300266486,85408
1710300266487,86943
1710300266488,85579
1710300266489,84895
1710300266490,80350
1710300266491,108270
1710300266492,85737
1710300266493,90755
1710300266494,90940
1710300266495,96099
1710300266496,88553
1710300266497,85207
1710300266498,89101
1710300266499,88454
1710300266500,108562
1710300266501,97978
1710300266502,97635
1710300266503,72654
1710300266504,85856
1710300266505,122144
1710300266506,116659
1710300266507,110523
1710300266508,115105
1710300266509,124897
1710300266510,89064
1710300266511,102213
1710300266512,76260
1710300266513,7810
1710300266514,85332
1710300266515,94580
1710300266516,101442
1710300266517,75459
1710300266518,67596
1710300266519,98625
1710300266520,108460
1710300266521,111612
1710300266522,100202
1710300266523,98544
