__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
00:12:20,439 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.827s. Listening on: http://0.0.0.0:8888
00:12:20,446 INFO  quarkus:91 [main] Profile prod activated. 
00:12:20,446 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
00:12:23,988 INFO  LoggerController:69 [executor-thread-1] loggerRestClients size [2]
00:12:24,075 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
00:12:24,076 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [4] and path [/media/disk1/]
00:12:24,166 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
00:12:24,563 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk1/a888deff-260d-4c27-88eb-127a477c93ce]
1710310344567, 0, 0
00:12:24,644 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
00:12:24,646 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [5] and path [/media/disk2/]
00:12:24,651 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
00:12:24,721 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk2/09f28e35-2bf2-4733-9513-ed01fef03d59]
00:12:24,758 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
00:12:24,759 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [6] and path [/media/disk3/]
00:12:24,766 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
00:12:24,830 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk3/a12409b8-a94e-4a01-b781-de39f1f1b338]
00:12:24,867 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
00:12:24,868 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [7] and path [/media/disk4/]
00:12:24,874 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
00:12:24,940 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk4/7d10292a-d7ab-43d5-8016-4a363b748c9d]
1710310345568, 0, 0
1710310346569, 0, 0
1710310347570, 0, 0
1710310348571, 0, 0
1710310349572, 0, 0
1710310350573, 0, 0
1710310351573, 0, 0
1710310352574, 0, 0
1710310353575, 0, 0
1710310354576, 0, 0
1710310355577, 0, 0
1710310356578, 0, 0
1710310357579, 0, 0
1710310358580, 0, 0
1710310359580, 0, 0
1710310360582, 0, 0
1710310361582, 0, 0
1710310362586, 0, 0
1710310363586, 0, 0
1710310364586, 0, 0
1710310365587, 0, 0
1710310366588, 0, 0
1710310367588, 0, 0
1710310368589, 0, 0
1710310369590, 0, 0
1710310370591, 0, 0
1710310371591, 0, 0
1710310372592, 0, 0
1710310373592, 0, 0
1710310374593, 0, 0
1710310375593, 0, 0
1710310376594, 0, 0
1710310377594, 0, 0
1710310378595, 0, 0
1710310379595, 0, 0
1710310380595, 0, 0
1710310381596, 0, 0
1710310382596, 0, 0
1710310383597, 0, 0
1710310384597, 0, 0
1710310385597, 0, 0
1710310386599, 0, 0
00:13:06,816 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
00:13:06,882 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
00:13:06,882 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
00:13:06,903 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
00:13:06,904 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
00:13:06,920 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
00:13:06,920 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
00:13:06,949 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
1710310387599, 0, 0
1710310388599, 0, 0
1710310389600, 0, 0
1710310390600, 0, 0
1710310391601, 0, 0
1710310392601, 0, 0
1710310393602, 0, 0
1710310394602, 0, 0
1710310395602, 0, 0
1710310396603, 0, 0
1710310397603, 0, 0
1710310398603, 0, 0
1710310399604, 0, 0
1710310400604, 0, 0
1710310401604, 0, 0
1710310402605, 0, 0
1710310403605, 0, 0
1710310404605, 0, 0
1710310405606, 0, 0
1710310406606, 0, 0
1710310407606, 0, 0
1710310408607, 0, 0
1710310409607, 0, 0
1710310410607, 0, 0
1710310411608, 0, 0
1710310412608, 0, 0
1710310413609, 0, 0
1710310414609, 0, 0
1710310415609, 0, 0
1710310416609, 0, 0
1710310417610, 0, 0
1710310418610, 0, 0
1710310419610, 0, 0
1710310420611, 0, 0
1710310421611, 0, 0
1710310422611, 0, 0
1710310423612, 0, 0
