19:16:48,050 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
19:16:48,065 INFO  [main] Client:223 - Start performance testing with [4] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
19:16:48,077 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
19:16:49,082 INFO  [ClientStatsWriter] Client:202 - Commands sent 105, Response received 105, Total Commands 105, Total Responses 105, Avg latency (ms) 3.14, Lantencies size 1,
19:16:50,084 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 125, Total Commands 230, Total Responses 230, Avg latency (ms) 2.81, Lantencies size 1,
19:16:51,085 INFO  [ClientStatsWriter] Client:202 - Commands sent 124, Response received 124, Total Commands 354, Total Responses 354, Avg latency (ms) 2.57, Lantencies size 1,
19:16:52,086 INFO  [ClientStatsWriter] Client:202 - Commands sent 130, Response received 130, Total Commands 484, Total Responses 484, Avg latency (ms) 2.32, Lantencies size 1,
19:16:53,091 INFO  [ClientStatsWriter] Client:202 - Commands sent 134, Response received 134, Total Commands 618, Total Responses 618, Avg latency (ms) 2.34, Lantencies size 2,
19:16:54,093 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 740, Total Responses 740, Avg latency (ms) 2.26, Lantencies size 1,
19:16:55,094 INFO  [ClientStatsWriter] Client:202 - Commands sent 124, Response received 124, Total Commands 864, Total Responses 864, Avg latency (ms) 2.23, Lantencies size 1,
19:16:56,095 INFO  [ClientStatsWriter] Client:202 - Commands sent 120, Response received 120, Total Commands 984, Total Responses 984, Avg latency (ms) 2.08, Lantencies size 1,
19:16:57,096 INFO  [ClientStatsWriter] Client:202 - Commands sent 120, Response received 119, Total Commands 1104, Total Responses 1103, Avg latency (ms) 2.22, Lantencies size 2,
19:16:58,098 INFO  [ClientStatsWriter] Client:202 - Commands sent 118, Response received 119, Total Commands 1222, Total Responses 1222, Avg latency (ms) 2.25, Lantencies size 1,
19:16:59,099 INFO  [ClientStatsWriter] Client:202 - Commands sent 133, Response received 133, Total Commands 1355, Total Responses 1355, Avg latency (ms) 2.30, Lantencies size 1,
19:17:00,100 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 1477, Total Responses 1477, Avg latency (ms) 2.17, Lantencies size 1,
19:17:01,101 INFO  [ClientStatsWriter] Client:202 - Commands sent 132, Response received 131, Total Commands 1609, Total Responses 1608, Avg latency (ms) 2.23, Lantencies size 2,
19:17:02,106 INFO  [ClientStatsWriter] Client:202 - Commands sent 132, Response received 133, Total Commands 1741, Total Responses 1741, Avg latency (ms) 2.24, Lantencies size 1,
19:17:03,107 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 1863, Total Responses 1863, Avg latency (ms) 2.24, Lantencies size 1,
19:17:04,109 INFO  [ClientStatsWriter] Client:202 - Commands sent 130, Response received 130, Total Commands 1993, Total Responses 1993, Avg latency (ms) 2.23, Lantencies size 1,
19:17:05,110 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 125, Total Commands 2118, Total Responses 2118, Avg latency (ms) 2.15, Lantencies size 2,
19:17:06,111 INFO  [ClientStatsWriter] Client:202 - Commands sent 130, Response received 130, Total Commands 2248, Total Responses 2248, Avg latency (ms) 2.14, Lantencies size 1,
19:17:07,112 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 2370, Total Responses 2370, Avg latency (ms) 2.16, Lantencies size 1,
19:17:08,113 INFO  [ClientStatsWriter] Client:202 - Commands sent 128, Response received 127, Total Commands 2498, Total Responses 2497, Avg latency (ms) 2.22, Lantencies size 1,
19:17:09,115 INFO  [ClientStatsWriter] Client:202 - Commands sent 131, Response received 131, Total Commands 2629, Total Responses 2628, Avg latency (ms) 2.04, Lantencies size 2,
