20:04:28,566 INFO  [main] RawABListener:48 - Initing a RawABListener...
20:04:28,578 INFO  [main] Node:101 - PID: 53023
20:04:28,813 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
20:04:28,818 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
20:04:28,818 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
20:04:28,844 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 2
20:04:28,844 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 2
20:04:28,845 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
20:04:28,850 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: disabled
20:04:28,853 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
20:04:28,857 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23] (succsessor: 21 at /10.10.1.3:2481)
20:04:29,034 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23, 24] (succsessor: 24 at /10.10.1.6:2398)
20:04:37,332 INFO  [main] Replica:172 - Token [0], ringId [null], nodeId [23], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [false], useDiskDb [true] with simple constructor
1681610677334, 0, 0
Reading from stdin
1681610678334, 7172, 7172
1681610679335, 6789, 13961
1681610680336, 7966, 21927
1681610681337, 11364, 33291
1681610682338, 9431, 42722
1681610683338, 9657, 52379
1681610684339, 8580, 60959
1681610685340, 11257, 72216
1681610686340, 12531, 84747
1681610687341, 10366, 95113
1681610688342, 7241, 102354
1681610689344, 8121, 110475
1681610690345, 7524, 117999
1681610691345, 10233, 128232
1681610692346, 10019, 138251
1681610693347, 9803, 148054
1681610694349, 5123, 153177
1681610695350, 7519, 160696
1681610696351, 11091, 171787
1681610697351, 12187, 183974
1681610698352, 11263, 195237
1681610699352, 9512, 204749
1681610700353, 8472, 213221
1681610701353, 9310, 222531
1681610702354, 10101, 232632
1681610703355, 8668, 241300
1681610704355, 9171, 250471
1681610705356, 3700, 254171
20:05:06,311 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
20:05:06,313 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
20:05:06,313 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/learners
