__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
23:58:41,121 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.802s. Listening on: http://0.0.0.0:8888
23:58:41,130 INFO  quarkus:91 [main] Profile prod activated. 
23:58:41,130 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
23:59:04,749 INFO  LoggerController:69 [executor-thread-1] loggerRestClients size [2]
23:59:04,859 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
23:59:04,860 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [4] and path [/media/disk1/]
23:59:04,967 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
23:59:05,412 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk1/89421143-cdab-4df6-a37e-82b66a5cf88e]
1710309545423, 0, 0
23:59:05,447 ERROR [TCPListener] LearnerRole:219 - Learner received decision without value! [Decision from:2 to:Learner instance:44157 ballot:11 v_ballot:0 value:<none> (433744763907211)]
23:59:05,462 WARN  [ElasticLearner] ElasticLearnerRole:362 - ElasticLearner must recover the value count for ring 1!
23:59:05,539 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
23:59:05,540 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [5] and path [/media/disk2/]
23:59:05,547 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
23:59:05,635 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk2/57edf3d6-6483-47a8-b95d-0653e971e682]
23:59:05,676 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
23:59:05,677 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [6] and path [/media/disk3/]
23:59:05,684 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
23:59:05,778 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk3/74a946af-e6d7-455d-9bb6-08334772847e]
23:59:05,820 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
23:59:05,822 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [7] and path [/media/disk4/]
23:59:05,829 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
23:59:05,921 INFO  ReplicaLoggerClient:80 [executor-thread-2] Path created [/media/disk4/8c4ecb03-dc22-4e09-853a-126a49d5dbc0]
1710309546428, 0, 0
1710309547429, 0, 0
1710309548430, 0, 0
1710309549431, 0, 0
1710309550432, 0, 0
1710309551433, 0, 0
1710309552434, 0, 0
1710309553435, 0, 0
1710309554436, 0, 0
1710309555437, 0, 0
1710309556438, 0, 0
1710309557439, 0, 0
1710309558439, 0, 0
1710309559440, 0, 0
1710309560441, 0, 0
1710309561442, 0, 0
1710309562443, 0, 0
1710309563444, 0, 0
1710309564445, 0, 0
1710309565509, 0, 0
1710309566511, 0, 0
1710309567512, 0, 0
23:59:28,009 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
23:59:28,022 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
23:59:28,022 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
23:59:28,024 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
23:59:28,024 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
23:59:28,026 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
23:59:28,026 INFO  ReplicaLoggerClient:139 [executor-thread-1] Saving latencies
23:59:28,028 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
1710309568512, 0, 0
1710309569513, 0, 0
1710309570513, 0, 0
1710309571514, 0, 0
1710309572514, 0, 0
1710309573515, 0, 0
1710309574515, 0, 0
1710309575516, 0, 0
1710309576516, 0, 0
1710309577516, 0, 0
1710309578517, 0, 0
1710309579517, 0, 0
1710309580517, 0, 0
1710309581518, 0, 0
1710309582518, 0, 0
1710309583518, 0, 0
1710309584519, 0, 0
1710309585519, 0, 0
1710309586519, 0, 0
1710309587520, 0, 0
1710309588520, 0, 0
1710309589521, 0, 0
1710309590521, 0, 0
1710309591521, 0, 0
1710309592522, 0, 0
1710309593522, 0, 0
1710309594523, 0, 0
1710309595523, 0, 0
