16:49:09,258 INFO  [main] RawABListener:48 - Initing a RawABListener...
16:49:09,269 INFO  [main] Node:101 - PID: 4392
16:49:09,472 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
16:49:09,477 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
16:49:09,478 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
16:49:09,507 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 3
16:49:09,508 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 3
16:49:09,509 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
16:49:09,512 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: disabled
16:49:09,515 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
16:49:09,515 INFO  [main-EventThread] RingManager:133 - RingManager ring 3 changed: [31, 32, 34] (succsessor: 31 at /10.10.1.3:2156)
16:49:09,548 INFO  [main] Replica:172 - Token [0], ringId [null], nodeId [34], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [true], useDiskDb [false] with simple constructor
1681598949549, 0, 0
Reading from stdin
16:49:09,611 INFO  [main-EventThread] RingManager:133 - RingManager ring 3 changed: [31, 32, 33, 34] (succsessor: 31 at /10.10.1.3:2156)
1681598950549, 0, 0
1681598951550, 0, 0
1681598952551, 0, 0
1681598953551, 0, 0
1681598954552, 62, 62
1681598955552, 481, 543
1681598956552, 501, 1044
1681598957553, 517, 1561
1681598958553, 489, 2050
1681598959554, 502, 2552
1681598960554, 500, 3052
1681598961555, 505, 3557
1681598962556, 512, 4069
1681598963556, 516, 4585
1681598964556, 492, 5077
1681598965557, 524, 5601
1681598966557, 507, 6108
1681598967558, 500, 6608
1681598968558, 504, 7112
1681598969558, 507, 7619
1681598970559, 506, 8125
1681598971559, 504, 8629
1681598972560, 496, 9125
1681598973560, 499, 9624
1681598974561, 507, 10131
1681598975562, 504, 10635
1681598976562, 498, 11133
1681598977563, 512, 11645
1681598978563, 506, 12151
1681598979563, 513, 12664
1681598980564, 519, 13183
1681598981564, 519, 13702
1681598982564, 497, 14199
1681598983565, 508, 14707
1681598984565, 234, 14941
16:49:45,513 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology3/nodes
16:49:45,514 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology3/nodes
16:49:45,515 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology3/learners
1681598985565, 0, 14941
