14:42:13,499 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
14:42:13,513 INFO  [main] Client:223 - Start performance testing with [4] threads, experimentTimeSeconds [90], commandSize [1024] bytes)
14:42:13,528 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
14:42:14,532 INFO  [ClientStatsWriter] Client:202 - Commands sent 109, Response received 109, Total Commands 109, Total Responses 109, Avg latency (ms) 3.56, Lantencies size 1,
14:42:15,533 INFO  [ClientStatsWriter] Client:202 - Commands sent 114, Response received 114, Total Commands 223, Total Responses 223, Avg latency (ms) 3.33, Lantencies size 1,
14:42:16,534 INFO  [ClientStatsWriter] Client:202 - Commands sent 117, Response received 116, Total Commands 340, Total Responses 339, Avg latency (ms) 2.77, Lantencies size 1,
14:42:17,535 INFO  [ClientStatsWriter] Client:202 - Commands sent 121, Response received 122, Total Commands 461, Total Responses 461, Avg latency (ms) 2.67, Lantencies size 1,
14:42:18,540 INFO  [ClientStatsWriter] Client:202 - Commands sent 124, Response received 124, Total Commands 585, Total Responses 585, Avg latency (ms) 2.88, Lantencies size 1,
14:42:19,541 INFO  [ClientStatsWriter] Client:202 - Commands sent 129, Response received 129, Total Commands 714, Total Responses 714, Avg latency (ms) 2.64, Lantencies size 2,
14:42:20,542 INFO  [ClientStatsWriter] Client:202 - Commands sent 129, Response received 128, Total Commands 843, Total Responses 842, Avg latency (ms) 2.80, Lantencies size 1,
14:42:21,543 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 123, Total Commands 965, Total Responses 965, Avg latency (ms) 2.53, Lantencies size 1,
14:42:22,543 INFO  [ClientStatsWriter] Client:202 - Commands sent 127, Response received 127, Total Commands 1092, Total Responses 1092, Avg latency (ms) 2.51, Lantencies size 1,
14:42:23,544 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 125, Total Commands 1217, Total Responses 1217, Avg latency (ms) 2.36, Lantencies size 2,
14:42:24,545 INFO  [ClientStatsWriter] Client:202 - Commands sent 126, Response received 125, Total Commands 1343, Total Responses 1342, Avg latency (ms) 2.48, Lantencies size 1,
14:42:25,546 INFO  [ClientStatsWriter] Client:202 - Commands sent 123, Response received 124, Total Commands 1466, Total Responses 1466, Avg latency (ms) 2.45, Lantencies size 1,
14:42:26,547 INFO  [ClientStatsWriter] Client:202 - Commands sent 127, Response received 127, Total Commands 1593, Total Responses 1593, Avg latency (ms) 2.51, Lantencies size 1,
14:42:27,551 INFO  [ClientStatsWriter] Client:202 - Commands sent 129, Response received 129, Total Commands 1722, Total Responses 1722, Avg latency (ms) 2.43, Lantencies size 2,
14:42:28,552 INFO  [ClientStatsWriter] Client:202 - Commands sent 123, Response received 123, Total Commands 1845, Total Responses 1845, Avg latency (ms) 2.48, Lantencies size 1,
14:42:29,553 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 123, Total Commands 1970, Total Responses 1968, Avg latency (ms) 3.08, Lantencies size 1,
14:42:30,554 INFO  [ClientStatsWriter] Client:202 - Commands sent 119, Response received 121, Total Commands 2089, Total Responses 2089, Avg latency (ms) 2.35, Lantencies size 1,
14:42:31,555 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 125, Total Commands 2214, Total Responses 2214, Avg latency (ms) 2.49, Lantencies size 2,
14:42:32,555 INFO  [ClientStatsWriter] Client:202 - Commands sent 126, Response received 126, Total Commands 2340, Total Responses 2340, Avg latency (ms) 2.45, Lantencies size 1,
14:42:33,556 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 2462, Total Responses 2462, Avg latency (ms) 2.39, Lantencies size 1,
14:42:34,557 INFO  [ClientStatsWriter] Client:202 - Commands sent 118, Response received 118, Total Commands 2580, Total Responses 2580, Avg latency (ms) 2.38, Lantencies size 1,
