13:53:20,348 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
13:53:20,366 INFO  [main] Client:223 - Start performance testing with [4] threads, sendsPerThread [500], commandSize [1024] bytes)
13:53:20,380 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
13:53:21,384 INFO  [ClientStatsWriter] Client:202 - Commands sent 111, Response received 110, Total Commands 111, Total Responses 110, Avg latency (ms) 3.35, Lantencies size 1,
13:53:22,386 INFO  [ClientStatsWriter] Client:202 - Commands sent 118, Response received 118, Total Commands 229, Total Responses 228, Avg latency (ms) 2.80, Lantencies size 1,
13:53:23,386 INFO  [ClientStatsWriter] Client:202 - Commands sent 141, Response received 142, Total Commands 370, Total Responses 370, Avg latency (ms) 2.89, Lantencies size 1,
13:53:24,387 INFO  [ClientStatsWriter] Client:202 - Commands sent 123, Response received 123, Total Commands 493, Total Responses 493, Avg latency (ms) 2.51, Lantencies size 1,
13:53:25,392 INFO  [ClientStatsWriter] Client:202 - Commands sent 123, Response received 123, Total Commands 616, Total Responses 616, Avg latency (ms) 2.31, Lantencies size 2,
13:53:26,393 INFO  [ClientStatsWriter] Client:202 - Commands sent 126, Response received 126, Total Commands 742, Total Responses 742, Avg latency (ms) 2.39, Lantencies size 1,
13:53:27,394 INFO  [ClientStatsWriter] Client:202 - Commands sent 127, Response received 127, Total Commands 869, Total Responses 869, Avg latency (ms) 2.33, Lantencies size 1,
13:53:28,395 INFO  [ClientStatsWriter] Client:202 - Commands sent 122, Response received 122, Total Commands 991, Total Responses 991, Avg latency (ms) 2.28, Lantencies size 1,
13:53:29,395 INFO  [ClientStatsWriter] Client:202 - Commands sent 114, Response received 114, Total Commands 1105, Total Responses 1105, Avg latency (ms) 2.15, Lantencies size 2,
13:53:30,396 INFO  [ClientStatsWriter] Client:202 - Commands sent 128, Response received 128, Total Commands 1233, Total Responses 1233, Avg latency (ms) 2.29, Lantencies size 1,
13:53:31,397 INFO  [ClientStatsWriter] Client:202 - Commands sent 127, Response received 127, Total Commands 1360, Total Responses 1360, Avg latency (ms) 2.42, Lantencies size 1,
13:53:32,398 INFO  [ClientStatsWriter] Client:202 - Commands sent 129, Response received 129, Total Commands 1489, Total Responses 1489, Avg latency (ms) 2.17, Lantencies size 1,
13:53:33,399 INFO  [ClientStatsWriter] Client:202 - Commands sent 115, Response received 115, Total Commands 1604, Total Responses 1604, Avg latency (ms) 2.14, Lantencies size 2,
13:53:34,403 INFO  [ClientStatsWriter] Client:202 - Commands sent 125, Response received 124, Total Commands 1729, Total Responses 1728, Avg latency (ms) 2.17, Lantencies size 1,
13:53:35,403 INFO  [ClientStatsWriter] Client:202 - Commands sent 134, Response received 135, Total Commands 1863, Total Responses 1863, Avg latency (ms) 2.20, Lantencies size 1,
13:53:36,295 INFO  [Command Sender 2] Client:266 - Thread [Command Sender 2] terminated.
13:53:36,322 INFO  [Command Sender 0] Client:266 - Thread [Command Sender 0] terminated.
13:53:36,404 INFO  [ClientStatsWriter] Client:202 - Commands sent 120, Response received 120, Total Commands 1983, Total Responses 1983, Avg latency (ms) 2.08, Lantencies size 1,
13:53:36,597 INFO  [Command Sender 3] Client:266 - Thread [Command Sender 3] terminated.
13:53:36,797 INFO  [Command Sender 1] Client:266 - Thread [Command Sender 1] terminated.
13:53:37,818 INFO  [ShutdownHook] Client:569 - Raw path created [ /tmp/f9af96e5-51c1-4f62-9bc5-be6d8edcfb29]
