19:17:51,458 INFO  [main] RawABListener:48 - Initing a RawABListener...
19:17:51,465 INFO  [main] Node:101 - PID: 10427
19:17:51,655 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
19:17:51,659 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
19:17:51,660 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
19:17:51,676 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 2
19:17:51,677 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 2
19:17:51,677 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
19:17:51,687 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: disabled
19:17:51,689 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
19:17:51,696 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23] (succsessor: 21 at /10.10.1.7:2607)
19:17:51,705 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23, 24] (succsessor: 24 at /10.10.1.10:2008)
19:17:51,710 INFO  [main] Replica:169 - Token [0], ringId [null], nodeId [23], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [false], useDiskDb [false] with simple constructor
1671589071711, 0, 0
Reading from stdin
19:17:51,721 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23, 24, 25] (succsessor: 24 at /10.10.1.10:2008)
1671589072711, 0, 0
1671589073712, 0, 0
1671589074712, 0, 0
1671589075712, 0, 0
1671589076713, 25, 25
1671589077713, 129, 154
1671589078714, 124, 278
1671589079714, 135, 413
1671589080714, 133, 546
1671589081715, 133, 679
1671589082715, 122, 801
1671589083715, 134, 935
1671589084716, 124, 1059
1671589085716, 130, 1189
1671589086716, 127, 1316
1671589087717, 128, 1444
1671589088717, 132, 1576
1671589089717, 116, 1692
1671589090718, 126, 1818
1671589091718, 127, 1945
1671589092718, 129, 2074
1671589093719, 130, 2204
1671589094719, 118, 2322
1671589095719, 133, 2455
1671589096720, 127, 2582
1671589097720, 132, 2714
1671589098721, 132, 2846
1671589099721, 124, 2970
1671589100721, 122, 3092
1671589101721, 133, 3225
1671589102722, 125, 3350
1671589103722, 124, 3474
1671589104722, 128, 3602
1671589105723, 136, 3738
1671589106723, 37, 3775
19:18:27,269 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology2/learners
19:18:27,269 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology2/nodes
19:18:27,373 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
