__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
19:26:16,892 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.775s. Listening on: http://0.0.0.0:8888
19:26:16,898 INFO  quarkus:91 [main] Profile prod activated. 
19:26:16,899 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
19:26:23,849 INFO  LoggerController:69 [executor-thread-1] loggerRestClients size [2]
19:26:23,942 INFO  LoggerController:92 [executor-thread-1] Registering replica logger
19:26:24,286 INFO  ReplicaLoggerClient:78 [executor-thread-1] Path created [/media/disk1/462049a0-1a75-4624-8ee3-42927a0b01d6]
1681608384288, 0, 0
19:26:24,359 INFO  LoggerController:92 [executor-thread-1] Registering replica logger
19:26:24,387 ERROR [TCPListener] LearnerRole:219 - Learner received decision without value! [Decision from:2 to:Learner instance:1 ballot:11 v_ballot:0 value:<none> (107376260783641)]
19:26:24,401 WARN  [ElasticLearner] ElasticLearnerRole:362 - ElasticLearner must recover the value count for ring 1!
19:26:24,451 INFO  ReplicaLoggerClient:78 [executor-thread-1] Path created [/media/disk1/4788ee0b-e451-4b53-b56c-94b677567b36]
19:26:24,467 ERROR [TCPListener] LearnerRole:219 - Learner received decision without value! [Decision from:22 to:Learner instance:17 ballot:31 v_ballot:0 value:<none> (1073772063205121)]
19:26:24,470 WARN  [ElasticLearner] ElasticLearnerRole:362 - ElasticLearner must recover the value count for ring 2!
19:26:24,773 INFO  LoggerController:92 [executor-thread-1] Registering replica logger
19:26:24,835 INFO  ReplicaLoggerClient:78 [executor-thread-1] Path created [/media/disk1/19c6981e-4e94-4623-9ffa-9816927ef7c3]
1681608385288, 0, 0
1681608386289, 0, 0
1681608387289, 0, 0
1681608388290, 0, 0
1681608389290, 0, 0
1681608390291, 0, 0
1681608391291, 0, 0
1681608392292, 0, 0
1681608393292, 0, 0
1681608394293, 0, 0
1681608395293, 0, 0
1681608396294, 0, 0
1681608397294, 0, 0
1681608398295, 0, 0
1681608399295, 0, 0
1681608400296, 0, 0
1681608401296, 0, 0
1681608402297, 0, 0
1681608403297, 0, 0
1681608404298, 0, 0
1681608405299, 0, 0
1681608406299, 0, 0
1681608407299, 0, 0
1681608408300, 0, 0
1681608409300, 0, 0
1681608410300, 0, 0
1681608411301, 0, 0
1681608412301, 0, 0
1681608413302, 0, 0
1681608414302, 0, 0
1681608415303, 0, 0
19:26:56,129 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
19:26:56,140 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
19:26:56,141 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
19:26:56,141 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
19:26:56,141 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
19:26:56,142 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
1681608416303, 0, 0
1681608417303, 0, 0
