__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
12:45:33,520 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 2.002s. Listening on: http://0.0.0.0:8888
12:45:33,532 INFO  quarkus:91 [main] Profile prod activated. 
12:45:33,533 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
12:45:36,836 INFO  LoggerController:69 [executor-thread-1] loggerRestClients size [2]
12:45:36,934 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
12:45:36,935 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [4] and path [/media/disk1/]
12:45:37,068 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/media/disk1/]]
12:45:37,450 INFO  ReplicaLoggerClient:78 [executor-thread-2] Path created [/media/disk1/c7ea14e9-101f-445a-b5a2-c9640d7cbe7c]
1682707537451, 0, 0
12:45:37,519 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
12:45:37,520 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [5] and path [/media/disk2/]
12:45:37,526 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=5, ring=2, replicas=1, pathPrefix=/media/disk2/]]
12:45:37,612 INFO  ReplicaLoggerClient:78 [executor-thread-2] Path created [/media/disk2/7b270f83-08ab-412c-9a41-f06825e423f0]
12:45:37,645 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
12:45:37,645 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [6] and path [/media/disk3/]
12:45:37,652 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=6, ring=3, replicas=1, pathPrefix=/media/disk3/]]
12:45:37,733 INFO  ReplicaLoggerClient:78 [executor-thread-2] Path created [/media/disk3/6fd5c994-0138-4fb3-bdbf-1a58635441aa]
12:45:37,768 INFO  LoggerController:110 [executor-thread-1] Registering config [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
12:45:37,769 INFO  LoggerController:119 [executor-thread-1] Calling logger in url id [0] with id [7] and path [/media/disk4/]
12:45:37,776 INFO  LoggerController:92 [executor-thread-2] Registering replica logger [LoggerConfig [id=7, ring=4, replicas=1, pathPrefix=/media/disk4/]]
12:45:37,851 INFO  ReplicaLoggerClient:78 [executor-thread-2] Path created [/media/disk4/132ac41b-72ee-43af-9d20-072783bda97a]
1682707538451, 0, 0
1682707539452, 26094, 26094
1682707540453, 56837, 82931
1682707541453, 54614, 137545
1682707542454, 38855, 176400
1682707543455, 38422, 214822
1682707544456, 36556, 251378
1682707545457, 49348, 300726
1682707546458, 49520, 350246
1682707547608, 35607, 385853
1682707548609, 23079, 408932
1682707549765, 18641, 427573
1682707550768, 52234, 479807
1682707551769, 53800, 533607
1682707552769, 50320, 583927
1682707553807, 49989, 633916
1682707554807, 58470, 692386
1682707555808, 47484, 739870
1682707556809, 18416, 758286
1682707557977, 16128, 774414
1682707558978, 19793, 794207
1682707559994, 37884, 832091
1682707560995, 45920, 878011
1682707561996, 41936, 919947
1682707563208, 63446, 983393
1682707564209, 42500, 1025893
1682707565344, 21751, 1047644
1682707566346, 24986, 1072630
1682707567346, 48327, 1120957
1682707568347, 48232, 1169189
1682707569347, 63888, 1233077
1682707570347, 64929, 1298006
1682707571348, 59387, 1357393
1682707572348, 66279, 1423672
1682707573349, 46976, 1470648
1682707574349, 55985, 1526633
1682707575350, 76338, 1602971
1682707576350, 57066, 1660037
1682707577350, 77335, 1737372
1682707578351, 66511, 1803883
1682707579351, 46349, 1850232
12:46:19,650 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:46:19,666 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:46:19,666 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:46:19,668 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:46:19,668 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:46:19,669 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:46:19,669 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:46:19,670 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
1682707580351, 57905, 1908137
1682707581352, 51615, 1959752
