19:56:03,740 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [1000]
19:56:03,756 INFO  [main] Client:223 - Start performance testing with [64] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
19:56:03,764 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
19:56:04,770 INFO  [ClientStatsWriter] Client:202 - Commands sent 1662, Response received 1657, Total Commands 1662, Total Responses 1657, Avg latency (ms) 2.73, Lantencies size 1,
19:56:05,771 INFO  [ClientStatsWriter] Client:202 - Commands sent 1942, Response received 1938, Total Commands 3604, Total Responses 3595, Avg latency (ms) 2.92, Lantencies size 2,
19:56:06,772 INFO  [ClientStatsWriter] Client:202 - Commands sent 1952, Response received 1954, Total Commands 5556, Total Responses 5549, Avg latency (ms) 3.16, Lantencies size 2,
19:56:07,774 INFO  [ClientStatsWriter] Client:202 - Commands sent 1951, Response received 1951, Total Commands 7507, Total Responses 7500, Avg latency (ms) 3.90, Lantencies size 2,
19:56:08,780 INFO  [ClientStatsWriter] Client:202 - Commands sent 1981, Response received 1984, Total Commands 9488, Total Responses 9484, Avg latency (ms) 2.50, Lantencies size 2,
19:56:09,781 INFO  [ClientStatsWriter] Client:202 - Commands sent 1965, Response received 1965, Total Commands 11453, Total Responses 11449, Avg latency (ms) 2.80, Lantencies size 2,
19:56:10,782 INFO  [ClientStatsWriter] Client:202 - Commands sent 1962, Response received 1958, Total Commands 13415, Total Responses 13407, Avg latency (ms) 3.85, Lantencies size 2,
19:56:11,784 INFO  [ClientStatsWriter] Client:202 - Commands sent 1975, Response received 1979, Total Commands 15390, Total Responses 15386, Avg latency (ms) 3.37, Lantencies size 2,
19:56:12,785 INFO  [ClientStatsWriter] Client:202 - Commands sent 2007, Response received 2004, Total Commands 17397, Total Responses 17390, Avg latency (ms) 2.77, Lantencies size 2,
19:56:13,786 INFO  [ClientStatsWriter] Client:202 - Commands sent 1944, Response received 1949, Total Commands 19341, Total Responses 19339, Avg latency (ms) 2.07, Lantencies size 2,
19:56:14,788 INFO  [ClientStatsWriter] Client:202 - Commands sent 2002, Response received 1995, Total Commands 21343, Total Responses 21334, Avg latency (ms) 2.38, Lantencies size 2,
19:56:15,790 INFO  [ClientStatsWriter] Client:202 - Commands sent 1984, Response received 1992, Total Commands 23327, Total Responses 23326, Avg latency (ms) 2.74, Lantencies size 2,
19:56:16,791 INFO  [ClientStatsWriter] Client:202 - Commands sent 1965, Response received 1963, Total Commands 25292, Total Responses 25289, Avg latency (ms) 2.57, Lantencies size 2,
19:56:17,797 INFO  [ClientStatsWriter] Client:202 - Commands sent 1996, Response received 1998, Total Commands 27288, Total Responses 27287, Avg latency (ms) 2.52, Lantencies size 2,
19:56:18,798 INFO  [ClientStatsWriter] Client:202 - Commands sent 1991, Response received 1983, Total Commands 29279, Total Responses 29270, Avg latency (ms) 2.03, Lantencies size 2,
19:56:19,799 INFO  [ClientStatsWriter] Client:202 - Commands sent 1968, Response received 1974, Total Commands 31247, Total Responses 31244, Avg latency (ms) 3.62, Lantencies size 2,
19:56:20,800 INFO  [ClientStatsWriter] Client:202 - Commands sent 1972, Response received 1966, Total Commands 33219, Total Responses 33210, Avg latency (ms) 2.30, Lantencies size 2,
19:56:21,801 INFO  [ClientStatsWriter] Client:202 - Commands sent 1964, Response received 1969, Total Commands 35183, Total Responses 35179, Avg latency (ms) 2.81, Lantencies size 2,
19:56:22,803 INFO  [ClientStatsWriter] Client:202 - Commands sent 1960, Response received 1960, Total Commands 37143, Total Responses 37139, Avg latency (ms) 2.96, Lantencies size 2,
19:56:23,804 INFO  [ClientStatsWriter] Client:202 - Commands sent 1982, Response received 1984, Total Commands 39125, Total Responses 39123, Avg latency (ms) 4.66, Lantencies size 2,
19:56:24,805 INFO  [ClientStatsWriter] Client:202 - Commands sent 1982, Response received 1979, Total Commands 41107, Total Responses 41102, Avg latency (ms) 2.50, Lantencies size 2,
19:56:25,806 INFO  [ClientStatsWriter] Client:202 - Commands sent 1954, Response received 1953, Total Commands 43061, Total Responses 43055, Avg latency (ms) 2.42, Lantencies size 2,
19:56:26,808 INFO  [ClientStatsWriter] Client:202 - Commands sent 1959, Response received 1960, Total Commands 45020, Total Responses 45015, Avg latency (ms) 1.93, Lantencies size 2,
19:56:27,810 INFO  [ClientStatsWriter] Client:202 - Commands sent 1951, Response received 1948, Total Commands 46971, Total Responses 46963, Avg latency (ms) 2.17, Lantencies size 1,
19:56:28,811 INFO  [ClientStatsWriter] Client:202 - Commands sent 2001, Response received 2003, Total Commands 48972, Total Responses 48966, Avg latency (ms) 2.69, Lantencies size 2,
