15:34:37,340 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
15:34:37,354 INFO  [main] Client:223 - Start performance testing with [2] threads, experimentTimeSeconds [90], commandSize [1024] bytes)
15:34:37,369 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
15:34:38,371 INFO  [ClientStatsWriter] Client:202 - Commands sent 55, Response received 55, Total Commands 55, Total Responses 55, Avg latency (ms) 0.00, Lantencies size 0,
15:34:39,375 INFO  [ClientStatsWriter] Client:202 - Commands sent 55, Response received 55, Total Commands 110, Total Responses 110, Avg latency (ms) 3.40, Lantencies size 1,
15:34:40,376 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 171, Total Responses 171, Avg latency (ms) 0.00, Lantencies size 0,
15:34:41,377 INFO  [ClientStatsWriter] Client:202 - Commands sent 63, Response received 63, Total Commands 234, Total Responses 234, Avg latency (ms) 2.95, Lantencies size 1,
15:34:42,382 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 295, Total Responses 295, Avg latency (ms) 0.00, Lantencies size 0,
15:34:43,383 INFO  [ClientStatsWriter] Client:202 - Commands sent 63, Response received 63, Total Commands 358, Total Responses 358, Avg latency (ms) 2.64, Lantencies size 1,
15:34:44,384 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 417, Total Responses 417, Avg latency (ms) 2.57, Lantencies size 1,
15:34:45,385 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 479, Total Responses 479, Avg latency (ms) 0.00, Lantencies size 0,
15:34:46,386 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 541, Total Responses 541, Avg latency (ms) 2.51, Lantencies size 1,
15:34:47,387 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 603, Total Responses 603, Avg latency (ms) 2.30, Lantencies size 1,
15:34:48,388 INFO  [ClientStatsWriter] Client:202 - Commands sent 67, Response received 67, Total Commands 670, Total Responses 670, Avg latency (ms) 0.00, Lantencies size 0,
15:34:49,389 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 731, Total Responses 731, Avg latency (ms) 2.36, Lantencies size 1,
15:34:50,390 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 790, Total Responses 790, Avg latency (ms) 0.00, Lantencies size 0,
15:34:51,395 INFO  [ClientStatsWriter] Client:202 - Commands sent 56, Response received 56, Total Commands 846, Total Responses 846, Avg latency (ms) 2.44, Lantencies size 1,
15:34:52,396 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 907, Total Responses 907, Avg latency (ms) 2.44, Lantencies size 1,
15:34:53,396 INFO  [ClientStatsWriter] Client:202 - Commands sent 60, Response received 60, Total Commands 967, Total Responses 967, Avg latency (ms) 0.00, Lantencies size 0,
15:34:54,397 INFO  [ClientStatsWriter] Client:202 - Commands sent 69, Response received 69, Total Commands 1036, Total Responses 1036, Avg latency (ms) 2.51, Lantencies size 1,
15:34:55,398 INFO  [ClientStatsWriter] Client:202 - Commands sent 63, Response received 63, Total Commands 1099, Total Responses 1099, Avg latency (ms) 0.00, Lantencies size 0,
15:34:56,399 INFO  [ClientStatsWriter] Client:202 - Commands sent 66, Response received 66, Total Commands 1165, Total Responses 1165, Avg latency (ms) 2.36, Lantencies size 1,
15:34:57,401 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 1224, Total Responses 1224, Avg latency (ms) 2.40, Lantencies size 1,
15:34:58,401 INFO  [ClientStatsWriter] Client:202 - Commands sent 63, Response received 63, Total Commands 1287, Total Responses 1287, Avg latency (ms) 0.00, Lantencies size 0,
15:34:59,402 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 1349, Total Responses 1349, Avg latency (ms) 2.40, Lantencies size 1,
15:35:00,403 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 65, Total Commands 1414, Total Responses 1414, Avg latency (ms) 2.38, Lantencies size 1,
15:35:01,404 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 1475, Total Responses 1475, Avg latency (ms) 0.00, Lantencies size 0,
15:35:02,405 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 1536, Total Responses 1536, Avg latency (ms) 2.39, Lantencies size 1,
15:35:03,405 INFO  [ClientStatsWriter] Client:202 - Commands sent 68, Response received 68, Total Commands 1604, Total Responses 1604, Avg latency (ms) 2.39, Lantencies size 1,
15:35:04,406 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 65, Total Commands 1669, Total Responses 1669, Avg latency (ms) 0.00, Lantencies size 0,
15:35:05,407 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 1730, Total Responses 1730, Avg latency (ms) 2.43, Lantencies size 1,
15:35:06,408 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 1791, Total Responses 1791, Avg latency (ms) 0.00, Lantencies size 0,
15:35:07,409 INFO  [ClientStatsWriter] Client:202 - Commands sent 68, Response received 68, Total Commands 1859, Total Responses 1859, Avg latency (ms) 2.32, Lantencies size 1,
15:35:08,409 INFO  [ClientStatsWriter] Client:202 - Commands sent 64, Response received 63, Total Commands 1923, Total Responses 1922, Avg latency (ms) 2.32, Lantencies size 1,
15:35:09,410 INFO  [ClientStatsWriter] Client:202 - Commands sent 64, Response received 65, Total Commands 1987, Total Responses 1987, Avg latency (ms) 0.00, Lantencies size 0,
