21:03:46,227 INFO  [main] RawABListener:48 - Initing a RawABListener...
21:03:46,244 INFO  [main] Node:101 - PID: 30383
21:03:46,489 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
21:03:46,494 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
21:03:46,495 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
21:03:46,512 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 2
21:03:46,512 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 2
21:03:46,513 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
21:03:46,520 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: disabled
21:03:46,528 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
21:03:46,538 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 24] (succsessor: 21 at /155.98.36.29:2327)
21:03:46,547 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 24] (succsessor: 21 at /155.98.36.29:2327)
21:03:46,558 INFO  [main] Replica:181 - Token [0], ringId [null], nodeId [24], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [false], useDiskDb [false] with simple constructor
1710299026559, 0, 0
Reading from stdin
21:03:46,735 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23, 24] (succsessor: 21 at /155.98.36.29:2327)
1710299027559, 0, 0
1710299028560, 0, 0
1710299029560, 0, 0
21:03:50,434 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [5, 21, 22, 23, 24] (succsessor: 5 at /10.10.1.6:2466)
1710299030561, 0, 0
1710299031562, 115, 115
1710299032562, 961, 1076
1710299033562, 1008, 2084
1710299034563, 1006, 3090
1710299035564, 1031, 4121
1710299036564, 1033, 5154
1710299037565, 1028, 6182
1710299038565, 1029, 7211
1710299039565, 1026, 8237
1710299040566, 1015, 9252
1710299041566, 1028, 10280
1710299042567, 1019, 11299
1710299043567, 1036, 12335
1710299044568, 1030, 13365
1710299045568, 1016, 14381
1710299046569, 1026, 15407
1710299047569, 1021, 16428
1710299048570, 1020, 17448
1710299049570, 1028, 18476
1710299050571, 1025, 19501
1710299051572, 1033, 20534
1710299052572, 996, 21530
1710299053573, 975, 22505
1710299054573, 1038, 23543
1710299055574, 1029, 24572
1710299056574, 1028, 25600
1710299057575, 1023, 26623
1710299058575, 1030, 27653
1710299059576, 1039, 28692
1710299060576, 1030, 29722
1710299061577, 451, 30173
21:04:22,462 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ringpaxos/topology2/nodes
21:04:22,563 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/learners
21:04:22,564 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
21:04:22,564 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
1710299062577, 0, 30173
1710299063578, 0, 30173
1710299064578, 0, 30173
