21:25:35,960 INFO  [main] RawABListener:48 - Initing a RawABListener...
21:25:35,970 INFO  [main] Node:101 - PID: 16936
21:25:36,149 INFO  [main] NetworkManager:117 - NetworkManager tcp_nodelay: true
21:25:36,154 INFO  [main] NetworkManager:123 - NetworkManager tcp_crc: false
21:25:36,154 INFO  [main] NetworkManager:127 - NetworkManager buf_size: 2097152
21:25:36,171 INFO  [main] ElasticLearnerRole:93 - ElasticLearnerRole replication group 2
21:25:36,172 INFO  [main] ElasticLearnerRole:97 - ElasticLearnerRole initial ring 2
21:25:36,172 INFO  [main] ElasticLearnerRole:102 - ElasticLearnerRole deliver_skip_messages: enabled
21:25:36,178 INFO  [ElasticLearner] LearnerRole:102 - Learner recovery: disabled
21:25:36,185 INFO  [ElasticLearner] LearnerRole:108 - Learner auto_trim: disabled
21:25:36,192 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [22, 24, 25] (succsessor: 22 at /10.10.1.7:2821)
21:25:36,197 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [22, 23, 24, 25] (succsessor: 22 at /10.10.1.7:2821)
21:25:36,207 INFO  [main] Replica:169 - Token [0], ringId [null], nodeId [25], snapshot_modulo [0], zoo_host [null], path [null], embebedLog [true], useDiskDb [true] with simple constructor
1671510336207, 0, 0
Reading from stdin
21:25:36,225 INFO  [main-EventThread] RingManager:133 - RingManager ring 2 changed: [21, 22, 23, 24, 25] (succsessor: 21 at /10.10.1.6:2821)
1671510337208, 0, 0
1671510338208, 0, 0
1671510339209, 0, 0
1671510340209, 0, 0
1671510341209, 34, 34
1671510342210, 2046, 2080
1671510343210, 2019, 4099
1671510344211, 2043, 6142
1671510345211, 2085, 8227
1671510346211, 1986, 10213
1671510347212, 1987, 12200
1671510348212, 2009, 14209
1671510349214, 2012, 16221
1671510350214, 2011, 18232
1671510351214, 2053, 20285
1671510352215, 2005, 22290
1671510353215, 2015, 24305
1671510354215, 2004, 26309
1671510355216, 2025, 28334
1671510356216, 2020, 30354
1671510357216, 2006, 32360
1671510358217, 2029, 34389
1671510359218, 2037, 36426
1671510360218, 2015, 38441
1671510361219, 2066, 40507
1671510362225, 2035, 42542
1671510363225, 2070, 44612
1671510364226, 2026, 46638
1671510365226, 2056, 48694
1671510366226, 1997, 50691
1671510367226, 2075, 52766
1671510368227, 2009, 54775
1671510369227, 2038, 56813
1671510370227, 2043, 58856
1671510371228, 1651, 60507
1671510372229, 0, 60507
21:26:12,545 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
21:26:12,644 ERROR [main-EventThread] RingManager:232 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/nodes
21:26:12,648 ERROR [main-EventThread] TopologyManager:465 - org.apache.zookeeper.KeeperException$SessionExpiredException: KeeperErrorCode = Session expired for /ringpaxos/topology2/learners
