12:07:04,241 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
12:07:04,255 INFO  [main] Client:223 - Start performance testing with [64] threads, experimentTimeSeconds [90], commandSize [1024] bytes)
12:07:04,270 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
12:07:05,278 INFO  [ClientStatsWriter] Client:202 - Commands sent 1701, Response received 1695, Total Commands 1701, Total Responses 1695, Avg latency (ms) 2.45, Lantencies size 16,
12:07:06,280 INFO  [ClientStatsWriter] Client:202 - Commands sent 2037, Response received 2038, Total Commands 3738, Total Responses 3733, Avg latency (ms) 1.86, Lantencies size 20,
12:07:07,281 INFO  [ClientStatsWriter] Client:202 - Commands sent 2048, Response received 2050, Total Commands 5786, Total Responses 5783, Avg latency (ms) 1.82, Lantencies size 20,
12:07:08,283 INFO  [ClientStatsWriter] Client:202 - Commands sent 2075, Response received 2073, Total Commands 7861, Total Responses 7856, Avg latency (ms) 1.75, Lantencies size 21,
12:07:09,289 INFO  [ClientStatsWriter] Client:202 - Commands sent 2024, Response received 2026, Total Commands 9885, Total Responses 9882, Avg latency (ms) 1.83, Lantencies size 20,
12:07:10,290 INFO  [ClientStatsWriter] Client:202 - Commands sent 1990, Response received 1989, Total Commands 11875, Total Responses 11871, Avg latency (ms) 2.07, Lantencies size 20,
12:07:11,291 INFO  [ClientStatsWriter] Client:202 - Commands sent 2037, Response received 2035, Total Commands 13912, Total Responses 13906, Avg latency (ms) 2.33, Lantencies size 21,
12:07:12,292 INFO  [ClientStatsWriter] Client:202 - Commands sent 2071, Response received 2070, Total Commands 15983, Total Responses 15976, Avg latency (ms) 1.83, Lantencies size 20,
12:07:13,293 INFO  [ClientStatsWriter] Client:202 - Commands sent 2039, Response received 2043, Total Commands 18022, Total Responses 18019, Avg latency (ms) 1.81, Lantencies size 21,
12:07:14,294 INFO  [ClientStatsWriter] Client:202 - Commands sent 2054, Response received 2054, Total Commands 20076, Total Responses 20073, Avg latency (ms) 1.87, Lantencies size 20,
12:07:15,295 INFO  [ClientStatsWriter] Client:202 - Commands sent 2030, Response received 2031, Total Commands 22106, Total Responses 22104, Avg latency (ms) 1.74, Lantencies size 21,
12:07:16,296 INFO  [ClientStatsWriter] Client:202 - Commands sent 2078, Response received 2075, Total Commands 24184, Total Responses 24179, Avg latency (ms) 2.00, Lantencies size 20,
12:07:17,300 INFO  [ClientStatsWriter] Client:202 - Commands sent 2054, Response received 2053, Total Commands 26238, Total Responses 26232, Avg latency (ms) 1.76, Lantencies size 21,
12:07:18,306 INFO  [ClientStatsWriter] Client:202 - Commands sent 2022, Response received 2026, Total Commands 28260, Total Responses 28258, Avg latency (ms) 1.65, Lantencies size 20,
12:07:19,307 INFO  [ClientStatsWriter] Client:202 - Commands sent 2052, Response received 2053, Total Commands 30312, Total Responses 30311, Avg latency (ms) 1.82, Lantencies size 21,
12:07:20,308 INFO  [ClientStatsWriter] Client:202 - Commands sent 2011, Response received 2012, Total Commands 32323, Total Responses 32323, Avg latency (ms) 1.74, Lantencies size 20,
12:07:21,309 INFO  [ClientStatsWriter] Client:202 - Commands sent 2038, Response received 2030, Total Commands 34361, Total Responses 34353, Avg latency (ms) 1.83, Lantencies size 20,
12:07:22,310 INFO  [ClientStatsWriter] Client:202 - Commands sent 2020, Response received 2023, Total Commands 36381, Total Responses 36376, Avg latency (ms) 1.80, Lantencies size 20,
12:07:23,311 INFO  [ClientStatsWriter] Client:202 - Commands sent 2032, Response received 2034, Total Commands 38413, Total Responses 38410, Avg latency (ms) 1.69, Lantencies size 21,
12:07:24,313 INFO  [ClientStatsWriter] Client:202 - Commands sent 2079, Response received 2076, Total Commands 40492, Total Responses 40486, Avg latency (ms) 1.76, Lantencies size 20,
12:07:25,313 INFO  [ClientStatsWriter] Client:202 - Commands sent 2040, Response received 2039, Total Commands 42532, Total Responses 42525, Avg latency (ms) 1.78, Lantencies size 21,
12:07:26,314 INFO  [ClientStatsWriter] Client:202 - Commands sent 2026, Response received 2027, Total Commands 44558, Total Responses 44552, Avg latency (ms) 1.89, Lantencies size 20,
12:07:27,315 INFO  [ClientStatsWriter] Client:202 - Commands sent 2011, Response received 2014, Total Commands 46569, Total Responses 46566, Avg latency (ms) 2.56, Lantencies size 20,
12:07:28,316 INFO  [ClientStatsWriter] Client:202 - Commands sent 2048, Response received 2050, Total Commands 48617, Total Responses 48616, Avg latency (ms) 1.65, Lantencies size 21,
12:07:29,316 INFO  [ClientStatsWriter] Client:202 - Commands sent 2032, Response received 2031, Total Commands 50649, Total Responses 50647, Avg latency (ms) 1.97, Lantencies size 20,
12:07:30,317 INFO  [ClientStatsWriter] Client:202 - Commands sent 2032, Response received 2032, Total Commands 52681, Total Responses 52679, Avg latency (ms) 1.70, Lantencies size 20,
12:07:31,318 INFO  [ClientStatsWriter] Client:202 - Commands sent 1976, Response received 1973, Total Commands 54657, Total Responses 54652, Avg latency (ms) 1.83, Lantencies size 20,
12:07:32,319 INFO  [ClientStatsWriter] Client:202 - Commands sent 2033, Response received 2037, Total Commands 56690, Total Responses 56689, Avg latency (ms) 1.70, Lantencies size 20,
12:07:33,321 INFO  [ClientStatsWriter] Client:202 - Commands sent 2001, Response received 1998, Total Commands 58691, Total Responses 58687, Avg latency (ms) 2.04, Lantencies size 20,
12:07:34,322 INFO  [ClientStatsWriter] Client:202 - Commands sent 2030, Response received 2030, Total Commands 60721, Total Responses 60717, Avg latency (ms) 1.59, Lantencies size 21,
12:07:35,323 INFO  [ClientStatsWriter] Client:202 - Commands sent 2030, Response received 2033, Total Commands 62751, Total Responses 62750, Avg latency (ms) 1.75, Lantencies size 20,
