23:08:44,061 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [100]
23:08:44,075 INFO  [main] Client:223 - Start performance testing with [2] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
23:08:44,088 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
23:08:45,091 INFO  [ClientStatsWriter] Client:202 - Commands sent 53, Response received 53, Total Commands 53, Total Responses 53, Avg latency (ms) 0.00, Lantencies size 0,
23:08:46,094 INFO  [ClientStatsWriter] Client:202 - Commands sent 55, Response received 55, Total Commands 108, Total Responses 108, Avg latency (ms) 3.15, Lantencies size 1,
23:08:47,095 INFO  [ClientStatsWriter] Client:202 - Commands sent 63, Response received 63, Total Commands 171, Total Responses 171, Avg latency (ms) 0.00, Lantencies size 0,
23:08:48,096 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 65, Total Commands 236, Total Responses 236, Avg latency (ms) 2.74, Lantencies size 1,
23:08:49,101 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 65, Total Commands 301, Total Responses 301, Avg latency (ms) 2.50, Lantencies size 1,
23:08:50,102 INFO  [ClientStatsWriter] Client:202 - Commands sent 58, Response received 58, Total Commands 359, Total Responses 359, Avg latency (ms) 0.00, Lantencies size 0,
23:08:51,102 INFO  [ClientStatsWriter] Client:202 - Commands sent 53, Response received 53, Total Commands 412, Total Responses 412, Avg latency (ms) 2.33, Lantencies size 1,
23:08:52,103 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 474, Total Responses 474, Avg latency (ms) 0.00, Lantencies size 0,
23:08:53,104 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 60, Total Commands 535, Total Responses 534, Avg latency (ms) 2.34, Lantencies size 1,
23:08:54,105 INFO  [ClientStatsWriter] Client:202 - Commands sent 57, Response received 58, Total Commands 592, Total Responses 592, Avg latency (ms) 0.00, Lantencies size 0,
23:08:55,106 INFO  [ClientStatsWriter] Client:202 - Commands sent 64, Response received 64, Total Commands 656, Total Responses 656, Avg latency (ms) 2.25, Lantencies size 1,
23:08:56,107 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 715, Total Responses 715, Avg latency (ms) 2.21, Lantencies size 1,
23:08:57,107 INFO  [ClientStatsWriter] Client:202 - Commands sent 62, Response received 62, Total Commands 777, Total Responses 777, Avg latency (ms) 0.00, Lantencies size 0,
23:08:58,111 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 838, Total Responses 838, Avg latency (ms) 2.18, Lantencies size 1,
23:08:59,112 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 60, Total Commands 899, Total Responses 898, Avg latency (ms) 0.00, Lantencies size 0,
23:09:00,113 INFO  [ClientStatsWriter] Client:202 - Commands sent 57, Response received 58, Total Commands 956, Total Responses 956, Avg latency (ms) 2.02, Lantencies size 1,
23:09:01,114 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 1015, Total Responses 1015, Avg latency (ms) 2.20, Lantencies size 1,
23:09:02,114 INFO  [ClientStatsWriter] Client:202 - Commands sent 60, Response received 59, Total Commands 1075, Total Responses 1074, Avg latency (ms) 0.00, Lantencies size 0,
23:09:03,115 INFO  [ClientStatsWriter] Client:202 - Commands sent 67, Response received 68, Total Commands 1142, Total Responses 1142, Avg latency (ms) 2.22, Lantencies size 1,
23:09:04,116 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 65, Total Commands 1207, Total Responses 1207, Avg latency (ms) 2.25, Lantencies size 1,
23:09:05,117 INFO  [ClientStatsWriter] Client:202 - Commands sent 71, Response received 71, Total Commands 1278, Total Responses 1278, Avg latency (ms) 0.00, Lantencies size 0,
23:09:06,118 INFO  [ClientStatsWriter] Client:202 - Commands sent 57, Response received 57, Total Commands 1335, Total Responses 1335, Avg latency (ms) 2.23, Lantencies size 1,
23:09:07,118 INFO  [ClientStatsWriter] Client:202 - Commands sent 59, Response received 59, Total Commands 1394, Total Responses 1394, Avg latency (ms) 0.00, Lantencies size 0,
23:09:08,119 INFO  [ClientStatsWriter] Client:202 - Commands sent 65, Response received 63, Total Commands 1459, Total Responses 1457, Avg latency (ms) 2.21, Lantencies size 1,
23:09:09,120 INFO  [ClientStatsWriter] Client:202 - Commands sent 66, Response received 68, Total Commands 1525, Total Responses 1525, Avg latency (ms) 2.20, Lantencies size 1,
23:09:10,121 INFO  [ClientStatsWriter] Client:202 - Commands sent 61, Response received 61, Total Commands 1586, Total Responses 1586, Avg latency (ms) 0.00, Lantencies size 0,
23:09:11,121 INFO  [ClientStatsWriter] Client:202 - Commands sent 64, Response received 63, Total Commands 1650, Total Responses 1649, Avg latency (ms) 2.16, Lantencies size 1,
23:09:12,122 INFO  [ClientStatsWriter] Client:202 - Commands sent 69, Response received 70, Total Commands 1719, Total Responses 1719, Avg latency (ms) 2.75, Lantencies size 1,
23:09:13,123 INFO  [ClientStatsWriter] Client:202 - Commands sent 66, Response received 66, Total Commands 1785, Total Responses 1785, Avg latency (ms) 0.00, Lantencies size 0,
23:09:14,044 INFO  [Command Sender 0] Client:268 - Thread [Command Sender 0] terminated.
23:09:14,044 INFO  [Command Sender 1] Client:268 - Thread [Command Sender 1] terminated.
23:09:15,063 INFO  [ShutdownHook] Client:571 - Raw path created [ /tmp/205dd128-3702-47f5-a0ad-01c00852a4a5]
