15:00:55,291 INFO  [main] Client:126 - thinkingTime [5], writePercentage [100], trackerNumber [1000]
15:00:55,305 INFO  [main] Client:224 - Start performance testing with [32] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
15:00:55,317 INFO  [ClientStatsWriter] Client:203 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
15:00:56,323 INFO  [ClientStatsWriter] Client:203 - Commands sent 2829, Response received 2823, Total Commands 2829, Total Responses 2823, Avg latency (ms) 3.13, Lantencies size 2,
15:00:57,325 INFO  [ClientStatsWriter] Client:203 - Commands sent 3543, Response received 3547, Total Commands 6372, Total Responses 6370, Avg latency (ms) 1.91, Lantencies size 4,
15:00:58,326 INFO  [ClientStatsWriter] Client:203 - Commands sent 3589, Response received 3580, Total Commands 9961, Total Responses 9950, Avg latency (ms) 1.81, Lantencies size 3,
15:00:59,327 INFO  [ClientStatsWriter] Client:203 - Commands sent 3503, Response received 3512, Total Commands 13464, Total Responses 13462, Avg latency (ms) 1.99, Lantencies size 4,
15:01:00,333 INFO  [ClientStatsWriter] Client:203 - Commands sent 3585, Response received 3579, Total Commands 17049, Total Responses 17041, Avg latency (ms) 1.79, Lantencies size 4,
15:01:01,335 INFO  [ClientStatsWriter] Client:203 - Commands sent 3622, Response received 3627, Total Commands 20671, Total Responses 20668, Avg latency (ms) 1.37, Lantencies size 3,
15:01:02,336 INFO  [ClientStatsWriter] Client:203 - Commands sent 3628, Response received 3625, Total Commands 24299, Total Responses 24293, Avg latency (ms) 1.52, Lantencies size 4,
15:01:03,337 INFO  [ClientStatsWriter] Client:203 - Commands sent 3397, Response received 3397, Total Commands 27696, Total Responses 27690, Avg latency (ms) 1.83, Lantencies size 3,
15:01:04,338 INFO  [ClientStatsWriter] Client:203 - Commands sent 3521, Response received 3521, Total Commands 31217, Total Responses 31211, Avg latency (ms) 1.54, Lantencies size 4,
15:01:05,340 INFO  [ClientStatsWriter] Client:203 - Commands sent 3656, Response received 3654, Total Commands 34873, Total Responses 34865, Avg latency (ms) 1.61, Lantencies size 3,
15:01:06,341 INFO  [ClientStatsWriter] Client:203 - Commands sent 3652, Response received 3652, Total Commands 38525, Total Responses 38517, Avg latency (ms) 1.47, Lantencies size 4,
15:01:07,342 INFO  [ClientStatsWriter] Client:203 - Commands sent 3639, Response received 3642, Total Commands 42164, Total Responses 42159, Avg latency (ms) 1.70, Lantencies size 4,
15:01:08,344 INFO  [ClientStatsWriter] Client:203 - Commands sent 3606, Response received 3605, Total Commands 45770, Total Responses 45764, Avg latency (ms) 1.75, Lantencies size 3,
15:01:09,351 INFO  [ClientStatsWriter] Client:203 - Commands sent 3686, Response received 3684, Total Commands 49456, Total Responses 49448, Avg latency (ms) 1.87, Lantencies size 4,
15:01:10,352 INFO  [ClientStatsWriter] Client:203 - Commands sent 3648, Response received 3651, Total Commands 53104, Total Responses 53099, Avg latency (ms) 1.83, Lantencies size 4,
15:01:11,353 INFO  [ClientStatsWriter] Client:203 - Commands sent 3630, Response received 3623, Total Commands 56734, Total Responses 56722, Avg latency (ms) 1.37, Lantencies size 3,
15:01:12,354 INFO  [ClientStatsWriter] Client:203 - Commands sent 3546, Response received 3548, Total Commands 60280, Total Responses 60270, Avg latency (ms) 1.59, Lantencies size 4,
15:01:13,355 INFO  [ClientStatsWriter] Client:203 - Commands sent 3590, Response received 3590, Total Commands 63870, Total Responses 63860, Avg latency (ms) 1.47, Lantencies size 3,
15:01:14,356 INFO  [ClientStatsWriter] Client:203 - Commands sent 3646, Response received 3652, Total Commands 67516, Total Responses 67512, Avg latency (ms) 1.74, Lantencies size 4,
15:01:15,357 INFO  [ClientStatsWriter] Client:203 - Commands sent 3635, Response received 3628, Total Commands 71151, Total Responses 71140, Avg latency (ms) 1.37, Lantencies size 4,
15:01:16,358 INFO  [ClientStatsWriter] Client:203 - Commands sent 3661, Response received 3667, Total Commands 74812, Total Responses 74807, Avg latency (ms) 1.71, Lantencies size 3,
15:01:17,359 INFO  [ClientStatsWriter] Client:203 - Commands sent 3562, Response received 3560, Total Commands 78374, Total Responses 78367, Avg latency (ms) 1.57, Lantencies size 4,
15:01:18,360 INFO  [ClientStatsWriter] Client:203 - Commands sent 3655, Response received 3658, Total Commands 82029, Total Responses 82025, Avg latency (ms) 1.58, Lantencies size 4,
15:01:19,361 INFO  [ClientStatsWriter] Client:203 - Commands sent 3662, Response received 3660, Total Commands 85691, Total Responses 85685, Avg latency (ms) 1.66, Lantencies size 3,
15:01:20,362 INFO  [ClientStatsWriter] Client:203 - Commands sent 3650, Response received 3649, Total Commands 89341, Total Responses 89334, Avg latency (ms) 2.08, Lantencies size 4,
15:01:21,363 INFO  [ClientStatsWriter] Client:203 - Commands sent 3630, Response received 3634, Total Commands 92971, Total Responses 92968, Avg latency (ms) 1.47, Lantencies size 3,
15:01:22,364 INFO  [ClientStatsWriter] Client:203 - Commands sent 3609, Response received 3607, Total Commands 96580, Total Responses 96575, Avg latency (ms) 2.10, Lantencies size 4,
15:01:23,367 INFO  [ClientStatsWriter] Client:203 - Commands sent 3640, Response received 3639, Total Commands 100220, Total Responses 100214, Avg latency (ms) 1.45, Lantencies size 4,
15:01:24,369 INFO  [ClientStatsWriter] Client:203 - Commands sent 3682, Response received 3680, Total Commands 103902, Total Responses 103894, Avg latency (ms) 1.47, Lantencies size 3,
15:01:25,015 INFO  [Command Sender 1] Client:269 - Thread [Command Sender 1] terminated.
15:01:25,015 INFO  [Command Sender 22] Client:269 - Thread [Command Sender 22] terminated.
15:01:25,015 INFO  [Command Sender 20] Client:269 - Thread [Command Sender 20] terminated.
15:01:25,016 INFO  [Command Sender 28] Client:269 - Thread [Command Sender 28] terminated.
15:01:25,015 INFO  [Command Sender 3] Client:269 - Thread [Command Sender 3] terminated.
15:01:25,015 INFO  [Command Sender 25] Client:269 - Thread [Command Sender 25] terminated.
15:01:25,015 INFO  [Command Sender 11] Client:269 - Thread [Command Sender 11] terminated.
15:01:25,015 INFO  [Command Sender 8] Client:269 - Thread [Command Sender 8] terminated.
15:01:25,015 INFO  [Command Sender 21] Client:269 - Thread [Command Sender 21] terminated.
15:01:25,015 INFO  [Command Sender 7] Client:269 - Thread [Command Sender 7] terminated.
15:01:25,015 INFO  [Command Sender 2] Client:269 - Thread [Command Sender 2] terminated.
15:01:25,015 INFO  [Command Sender 13] Client:269 - Thread [Command Sender 13] terminated.
15:01:25,015 INFO  [Command Sender 5] Client:269 - Thread [Command Sender 5] terminated.
15:01:25,015 INFO  [Command Sender 6] Client:269 - Thread [Command Sender 6] terminated.
15:01:25,015 INFO  [Command Sender 4] Client:269 - Thread [Command Sender 4] terminated.
15:01:25,015 INFO  [Command Sender 10] Client:269 - Thread [Command Sender 10] terminated.
15:01:25,015 INFO  [Command Sender 12] Client:269 - Thread [Command Sender 12] terminated.
15:01:25,015 INFO  [Command Sender 30] Client:269 - Thread [Command Sender 30] terminated.
15:01:25,015 INFO  [Command Sender 31] Client:269 - Thread [Command Sender 31] terminated.
15:01:25,015 INFO  [Command Sender 15] Client:269 - Thread [Command Sender 15] terminated.
15:01:25,015 INFO  [Command Sender 16] Client:269 - Thread [Command Sender 16] terminated.
15:01:25,015 INFO  [Command Sender 0] Client:269 - Thread [Command Sender 0] terminated.
15:01:25,015 INFO  [Command Sender 9] Client:269 - Thread [Command Sender 9] terminated.
15:01:25,015 INFO  [Command Sender 24] Client:269 - Thread [Command Sender 24] terminated.
15:01:25,020 INFO  [Command Sender 29] Client:269 - Thread [Command Sender 29] terminated.
15:01:25,019 INFO  [Command Sender 23] Client:269 - Thread [Command Sender 23] terminated.
15:01:25,019 INFO  [Command Sender 14] Client:269 - Thread [Command Sender 14] terminated.
15:01:25,017 INFO  [Command Sender 17] Client:269 - Thread [Command Sender 17] terminated.
15:01:25,017 INFO  [Command Sender 18] Client:269 - Thread [Command Sender 18] terminated.
15:01:25,016 INFO  [Command Sender 27] Client:269 - Thread [Command Sender 27] terminated.
15:01:25,016 INFO  [Command Sender 19] Client:269 - Thread [Command Sender 19] terminated.
15:01:25,015 INFO  [Command Sender 26] Client:269 - Thread [Command Sender 26] terminated.
I will kill everything
15:01:26,042 INFO  [ShutdownHook] Client:551 - Raw path created [ /tmp/31871ae0-b062-42e6-8ffc-e56c0563965d]
Saving file
File save
