__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
07:42:17,076 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.170s. Listening on: http://0.0.0.0:8888
07:42:17,085 INFO  quarkus:91 [main] Profile prod activated. 
07:42:17,086 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
07:42:21,170 INFO  LoggerController:66 [executor-thread-1] loggerRestClients size [2]
07:42:21,228 INFO  LoggerController:101 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/tmp/]]
07:42:21,228 INFO  LoggerController:109 [executor-thread-1] Calling logger in url id [0] with id [4]
07:42:21,290 INFO  LoggerController:83 [executor-thread-2] Registering replica logger
07:42:21,646 INFO  ReplicaLoggerClient:63 [executor-thread-2] Path created [/tmp/09788fc0-92c5-4f09-bf75-da43b7239182]
1670599115093, 0, 961306
1670599116093, 0, 961306
1670599117094, 0, 961306
1670599118094, 0, 961306
1670599119094, 0, 961306
1670599120094, 0, 961306
1670599121094, 0, 961306
1670599122094, 0, 961306
1670599123095, 0, 961306
1670599124095, 0, 961306
1670599125095, 0, 961306
1670599126095, 0, 961306
1670599127095, 0, 961306
1670599128095, 0, 961306
1670599129096, 0, 961306
1670599130096, 0, 961306
1670599131096, 0, 961306
1670599132096, 0, 961306
1670599133096, 0, 961306
1670599134096, 0, 961306
1670599135097, 0, 961306
1670599136097, 0, 961306
1670599137097, 0, 961306
1670599138097, 0, 961306
1670599139097, 0, 961306
1670599140098, 0, 961306
1670599141098, 0, 961306
1670599142098, 0, 961306
1670599143098, 0, 961306
1670599144098, 0, 961306
1670599145098, 0, 961306
1670599146099, 0, 961306
1670599147099, 0, 961306
1670599148099, 0, 961306
1670599149099, 0, 961306
1670599150099, 0, 961306
1670599151099, 0, 961306
1670599152100, 0, 961306
1670599153100, 0, 961306
1670599154100, 0, 961306
1670599155100, 0, 961306
1670599156100, 0, 961306
1670599157100, 0, 961306
1670599158101, 0, 961306
1670599159101, 0, 961306
1670599160101, 0, 961306
1670599161101, 0, 961306
1670599162101, 0, 961306
1670599163102, 0, 961306
1670599164102, 0, 961306
1670599165102, 0, 961306
1670599166102, 0, 961306
1670599167102, 0, 961306
1670599168102, 0, 961306
1670599169103, 0, 961306
1670599170103, 0, 961306
1670599171103, 0, 961306
1670599172103, 0, 961306
1670599173103, 0, 961306
1670599174103, 0, 961306
1670599175104, 0, 961306
1670599176104, 0, 961306
1670599177104, 0, 961306
1670599178104, 0, 961306
1670599179104, 0, 961306
1670599180104, 0, 961306
1670599181105, 0, 961306
1670599182105, 0, 961306
1670599183105, 0, 961306
1670599184105, 0, 961306
1670599185105, 0, 961306
1670599186105, 0, 961306
1670599187106, 0, 961306
1670599188106, 0, 961306
1670599189106, 0, 961306
1670599190106, 0, 961306
1670599191106, 0, 961306
1670599192107, 0, 961306
1670599193107, 0, 961306
1670599194107, 0, 961306
1670599195107, 0, 961306
1670599196107, 0, 961306
1670599197107, 0, 961306
1670599198108, 0, 961306
1670599199108, 0, 961306
1670599200108, 0, 961306
1670599201108, 0, 961306
1670599202108, 0, 961306
1670599203108, 0, 961306
1670599204109, 0, 961306
1670599205109, 0, 961306
1670599206109, 0, 961306
1670599207109, 0, 961306
1670599208109, 0, 961306
1670599209110, 0, 961306
1670599210110, 0, 961306
1670599211110, 0, 961306
1670599212110, 0, 961306
1670599213110, 0, 961306
1670599214110, 0, 961306
1670599215111, 0, 961306
1670599216111, 0, 961306
1670599217111, 0, 961306
1670599218111, 0, 961306
1670599219111, 0, 961306
1670599220111, 0, 961306
1670599221112, 0, 961306
1670599222112, 0, 961306
1670599223112, 0, 961306
1670599224112, 0, 961306
1670599225112, 0, 961306
1670599226112, 0, 961306
1670599227113, 0, 961306
1670599228113, 0, 961306
1670599229113, 0, 961306
1670599230113, 0, 961306
1670599231113, 0, 961306
1670599232113, 0, 961306
1670599233114, 0, 961306
1670599234114, 0, 961306
1670599235114, 0, 961306
1670599236114, 0, 961306
1670599237114, 0, 961306
1670599238115, 0, 961306
1670599239115, 0, 961306
1670599240115, 0, 961306
1670599241115, 0, 961306
1670599242115, 0, 961306
1670599243115, 0, 961306
1670599244116, 0, 961306
1670599245116, 0, 961306
1670599246116, 0, 961306
1670599247116, 0, 961306
1670599248116, 0, 961306
1670599249116, 0, 961306
1670599250117, 0, 961306
1670599251117, 0, 961306
1670599252117, 0, 961306
1670599253117, 0, 961306
1670599254117, 0, 961306
1670599255117, 0, 961306
1670599256118, 0, 961306
1670599257118, 0, 961306
1670599258118, 0, 961306
1670599259118, 0, 961306
1670599260118, 0, 961306
1670599261119, 0, 961306
1670599262119, 0, 961306
1670599263119, 0, 961306
1670599264119, 0, 961306
1670599265119, 0, 961306
1670599266119, 0, 961306
1670599267120, 0, 961306
1670599268120, 0, 961306
1670599269120, 0, 961306
1670599270120, 0, 961306
1670599271120, 0, 961306
1670599272120, 0, 961306
1670599273121, 0, 961306
1670599274121, 0, 961306
1670599275121, 0, 961306
1670599276121, 0, 961306
1670599277121, 0, 961306
1670599278121, 0, 961306
1670599279122, 0, 961306
1670599280122, 0, 961306
1670599281122, 0, 961306
1670599282122, 0, 961306
1670599283122, 0, 961306
1670599284122, 0, 961306
1670599285123, 0, 961306
1670599286123, 0, 961306
1670599287123, 0, 961306
1670599288123, 0, 961306
1670599289123, 0, 961306
1670599290124, 0, 961306
1670599291124, 0, 961306
1670599292124, 0, 961306
1670599293124, 0, 961306
1670599294124, 0, 961306
1670599295124, 0, 961306
1670599296125, 0, 961306
1670599297125, 0, 961306
1670599298125, 0, 961306
1670599299125, 0, 961306
1670599300125, 0, 961306
1670599301125, 0, 961306
1670599302126, 0, 961306
1670599303126, 0, 961306
1670599304126, 0, 961306
1670599305126, 0, 961306
1670599306126, 0, 961306
1670599307126, 0, 961306
1670599308127, 0, 961306
1670599309127, 0, 961306
1670599310127, 0, 961306
1670599311127, 0, 961306
1670599312127, 0, 961306
1670599313128, 0, 961306
1670599314128, 0, 961306
1670599315128, 0, 961306
1670599316128, 0, 961306
1670599317128, 0, 961306
1670599318128, 0, 961306
1670599319129, 0, 961306
1670599320129, 0, 961306
1670599321129, 0, 961306
1670599322129, 0, 961306
1670599323129, 0, 961306
1670599324129, 0, 961306
1670599325130, 0, 961306
1670599326130, 0, 961306
1670599327130, 0, 961306
1670599328130, 0, 961306
1670599329130, 0, 961306
1670599330131, 0, 961306
1670599331131, 0, 961306
1670599332131, 0, 961306
1670599333131, 0, 961306
1670599334131, 0, 961306
1670599335131, 0, 961306
1670599336132, 0, 961306
1670599337132, 0, 961306
1670599338132, 0, 961306
1670599339132, 0, 961306
1670599340132, 0, 961306
1670599341132, 0, 961306
1670599342133, 0, 961306
1670599343133, 0, 961306
1670599344133, 0, 961306
1670599345133, 0, 961306
1670599346133, 0, 961306
1670599347134, 0, 961306
1670599348134, 0, 961306
1670599349134, 0, 961306
1670599350134, 0, 961306
1670599351134, 0, 961306
1670599352134, 0, 961306
1670599353135, 0, 961306
1670599354135, 0, 961306
1670599355135, 0, 961306
1670599356135, 0, 961306
1670599357135, 0, 961306
1670599358135, 0, 961306
1670599359136, 0, 961306
1670599360136, 0, 961306
1670599361136, 0, 961306
1670599362136, 0, 961306
1670599363136, 0, 961306
1670599364136, 0, 961306
1670599365137, 0, 961306
1670599366137, 0, 961306
1670599367137, 0, 961306
1670599368137, 0, 961306
1670599369137, 0, 961306
1670599370138, 0, 961306
1670599371138, 0, 961306
1670599372138, 0, 961306
1670599373138, 0, 961306
1670599374138, 0, 961306
1670599375138, 0, 961306
1670599376139, 0, 961306
1670599377139, 0, 961306
1670599378139, 0, 961306
1670599379139, 0, 961306
1670599380139, 0, 961306
1670599381139, 0, 961306
1670599382140, 0, 961306
1670599383140, 0, 961306
1670599384140, 0, 961306
1670599385140, 0, 961306
1670599386140, 0, 961306
1670599387140, 0, 961306
1670599388141, 0, 961306
1670599389141, 0, 961306
1670599390141, 0, 961306
1670599391141, 0, 961306
1670599392141, 0, 961306
1670599393141, 0, 961306
1670599394142, 0, 961306
1670599395142, 0, 961306
1670599396142, 0, 961306
1670599397142, 0, 961306
1670599398142, 0, 961306
1670599399142, 0, 961306
1670599400143, 0, 961306
1670599401143, 0, 961306
1670599402143, 0, 961306
1670599403143, 0, 961306
1670599404143, 0, 961306
1670599405144, 0, 961306
1670599406144, 0, 961306
1670599407144, 0, 961306
1670599408144, 0, 961306
1670599409144, 0, 961306
1670599410144, 0, 961306
1670599411145, 0, 961306
1670599412145, 0, 961306
1670599413145, 0, 961306
1670599414145, 0, 961306
1670599415145, 0, 961306
1670599416145, 0, 961306
1670599417146, 0, 961306
1670599418146, 0, 961306
1670599419146, 0, 961306
1670599420146, 0, 961306
1670599421146, 0, 961306
1670599422146, 0, 961306
1670599423147, 0, 961306
1670599424147, 0, 961306
1670599425147, 0, 961306
1670599426147, 0, 961306
1670599427147, 0, 961306
1670599428147, 0, 961306
1670599429148, 0, 961306
1670599430148, 0, 961306
1670599431148, 0, 961306
1670599432148, 0, 961306
1670599433148, 0, 961306
1670599434148, 0, 961306
1670599435149, 0, 961306
1670599436149, 0, 961306
1670599437149, 0, 961306
1670599438149, 0, 961306
1670599439149, 0, 961306
1670599440149, 0, 961306
1670599441150, 0, 961306
1670599442150, 0, 961306
1670599443150, 0, 961306
1670599444150, 0, 961306
1670599445150, 0, 961306
1670599446150, 0, 961306
1670599447151, 0, 961306
1670599448151, 0, 961306
1670599449151, 0, 961306
1670599450151, 0, 961306
1670599451151, 0, 961306
1670599452151, 0, 961306
1670599453152, 0, 961306
1670599454152, 0, 961306
1670599455152, 0, 961306
1670599456152, 0, 961306
1670599457152, 0, 961306
1670599458152, 0, 961306
1670599459153, 0, 961306
1670599460153, 0, 961306
1670599461153, 0, 961306
1670599462153, 0, 961306
1670599463153, 0, 961306
1670599464154, 0, 961306
1670599465154, 0, 961306
1670599466154, 0, 961306
1670599467154, 0, 961306
1670599468154, 0, 961306
1670599469154, 0, 961306
1670599470155, 0, 961306
1670599471155, 0, 961306
1670599472155, 0, 961306
1670599473155, 0, 961306
1670599474155, 0, 961306
1670599475155, 0, 961306
1670599476156, 0, 961306
1670599477156, 0, 961306
1670599478156, 0, 961306
1670599479156, 0, 961306
1670599480156, 0, 961306
1670599481156, 0, 961306
1670599482157, 0, 961306
1670599483157, 0, 961306
1670599484157, 0, 961306
1670599485157, 0, 961306
1670599486157, 0, 961306
1670599487157, 0, 961306
1670599488158, 0, 961306
1670599489158, 0, 961306
1670599490158, 0, 961306
1670599491158, 0, 961306
1670599492158, 0, 961306
1670599493158, 0, 961306
1670599494159, 0, 961306
1670599495159, 0, 961306
1670599496159, 0, 961306
1670599497159, 0, 961306
1670599498159, 0, 961306
1670599499159, 0, 961306
1670599500160, 0, 961306
1670599501160, 0, 961306
1670599502160, 0, 961306
1670599503160, 0, 961306
1670599504160, 0, 961306
1670599505161, 0, 961306
1670599506161, 0, 961306
1670599507161, 0, 961306
1670599508161, 0, 961306
1670599509161, 0, 961306
1670599510161, 0, 961306
1670599511162, 0, 961306
1670599512162, 0, 961306
1670599513162, 0, 961306
1670599514162, 0, 961306
1670599515162, 0, 961306
1670599516163, 0, 961306
1670599517163, 0, 961306
1670599518163, 0, 961306
1670599519163, 0, 961306
1670599520163, 0, 961306
1670599521163, 0, 961306
1670599522164, 0, 961306
1670599523164, 0, 961306
1670599524164, 0, 961306
1670599525164, 0, 961306
1670599526164, 0, 961306
1670599527164, 0, 961306
1670599528165, 0, 961306
1670599529165, 0, 961306
1670599530165, 0, 961306
1670599531165, 0, 961306
1670599532165, 0, 961306
1670599533165, 0, 961306
1670599534166, 0, 961306
1670599535166, 0, 961306
1670599536166, 0, 961306
1670599537166, 0, 961306
1670599538166, 0, 961306
1670599539166, 0, 961306
1670599540167, 0, 961306
1670599541167, 0, 961306
1670599542167, 0, 961306
1670599543167, 0, 961306
1670599544167, 0, 961306
1670599545167, 0, 961306
1670599546168, 0, 961306
1670599547168, 0, 961306
1670599548168, 0, 961306
1670599549168, 0, 961306
1670599550168, 0, 961306
1670599551168, 0, 961306
1670599552169, 0, 961306
1670599553169, 0, 961306
1670599554169, 0, 961306
1670599555169, 0, 961306
1670599556169, 0, 961306
1670599557169, 0, 961306
1670599558170, 0, 961306
1670599559170, 0, 961306
1670599560170, 0, 961306
1670599561170, 0, 961306
1670599562170, 0, 961306
1670599563170, 0, 961306
1670599564171, 0, 961306
1670599565171, 0, 961306
1670599566171, 0, 961306
1670599567171, 0, 961306
1670599568171, 0, 961306
1670599569171, 0, 961306
1670599570172, 0, 961306
1670599571172, 0, 961306
1670599572172, 0, 961306
1670599573172, 0, 961306
1670599574172, 0, 961306
1670599575173, 0, 961306
1670599576173, 0, 961306
1670599577173, 0, 961306
1670599578173, 0, 961306
1670599579173, 0, 961306
1670599580173, 0, 961306
1670599581174, 0, 961306
1670599582174, 0, 961306
1670599583174, 0, 961306
1670599584174, 0, 961306
1670599585174, 0, 961306
1670599586174, 0, 961306
1670599587175, 0, 961306
1670599588175, 0, 961306
1670599589175, 0, 961306
1670599590175, 0, 961306
1670599591175, 0, 961306
1670599592175, 0, 961306
1670599593176, 0, 961306
1670599594176, 0, 961306
1670599595176, 0, 961306
1670599596176, 0, 961306
1670599597176, 0, 961306
1670599598176, 0, 961306
1670599599177, 0, 961306
1670599600177, 0, 961306
1670599601177, 0, 961306
1670599602177, 0, 961306
1670599603177, 0, 961306
1670599604177, 0, 961306
1670599605178, 0, 961306
1670599606178, 0, 961306
1670599607178, 0, 961306
1670599608178, 0, 961306
1670599609178, 0, 961306
1670599610179, 0, 961306
1670599611179, 0, 961306
1670599612179, 0, 961306
1670599613179, 0, 961306
1670599614179, 0, 961306
1670599615179, 0, 961306
1670599616180, 0, 961306
1670599617180, 0, 961306
1670599618180, 0, 961306
1670599619180, 0, 961306
1670599620180, 0, 961306
1670599621181, 0, 961306
1670599622181, 0, 961306
1670599623181, 0, 961306
1670599624181, 0, 961306
1670599625181, 0, 961306
1670599626182, 0, 961306
1670599627182, 0, 961306
1670599628182, 0, 961306
1670599629182, 0, 961306
1670599630182, 0, 961306
1670599631182, 0, 961306
1670599632183, 0, 961306
1670599633183, 0, 961306
1670599634183, 0, 961306
1670599635183, 0, 961306
1670599636183, 0, 961306
1670599637183, 0, 961306
1670599638184, 0, 961306
1670599639184, 0, 961306
1670599640184, 0, 961306
1670599641184, 0, 961306
1670599642184, 0, 961306
1670599643185, 0, 961306
1670599644185, 0, 961306
1670599645185, 0, 961306
1670599646185, 0, 961306
1670599647185, 0, 961306
1670599648185, 0, 961306
1670599649186, 0, 961306
1670599650186, 0, 961306
1670599651186, 0, 961306
1670599652186, 0, 961306
1670599653186, 0, 961306
1670599654186, 0, 961306
1670599655187, 0, 961306
1670599656187, 0, 961306
1670599657187, 0, 961306
1670599658187, 0, 961306
1670599659187, 0, 961306
1670599660187, 0, 961306
1670599661188, 0, 961306
1670599662188, 0, 961306
1670599663188, 0, 961306
1670599664188, 0, 961306
1670599665188, 0, 961306
1670599666188, 0, 961306
1670599667189, 0, 961306
1670599668189, 0, 961306
1670599669189, 0, 961306
1670599670189, 0, 961306
1670599671189, 0, 961306
1670599672189, 0, 961306
1670599673190, 0, 961306
1670599674190, 0, 961306
1670599675190, 0, 961306
1670599676190, 0, 961306
1670599677190, 0, 961306
1670599678191, 0, 961306
1670599679191, 0, 961306
1670599680191, 0, 961306
1670599681191, 0, 961306
1670599682191, 0, 961306
1670599683191, 0, 961306
1670599684192, 0, 961306
1670599685192, 0, 961306
1670599686192, 0, 961306
1670599687192, 0, 961306
1670599688192, 0, 961306
1670599689192, 0, 961306
1670599690193, 0, 961306
1670599691193, 0, 961306
1670599692193, 0, 961306
1670599693193, 0, 961306
1670599694193, 0, 961306
1670599695193, 0, 961306
1670599696194, 0, 961306
1670599697194, 0, 961306
1670599698194, 0, 961306
1670599699194, 0, 961306
1670599700194, 0, 961306
1670599701194, 0, 961306
1670599702195, 0, 961306
1670599703195, 0, 961306
1670599704195, 0, 961306
1670599705195, 0, 961306
1670599706195, 0, 961306
1670599707195, 0, 961306
1670599708196, 0, 961306
1670599709196, 0, 961306
1670599710196, 0, 961306
1670599711196, 0, 961306
1670599712196, 0, 961306
1670599713197, 0, 961306
1670599714197, 0, 961306
1670599715197, 0, 961306
1670599716197, 0, 961306
1670599717197, 0, 961306
1670599718197, 0, 961306
1670599719198, 0, 961306
1670599720198, 0, 961306
1670599721198, 0, 961306
1670599722198, 0, 961306
1670599723198, 0, 961306
1670599724198, 0, 961306
1670599725199, 0, 961306
1670599726199, 0, 961306
1670599727199, 0, 961306
1670599728199, 0, 961306
1670599729199, 0, 961306
1670599730199, 0, 961306
1670599731200, 0, 961306
1670599732200, 0, 961306
1670599733200, 0, 961306
1670599734200, 0, 961306
1670599735200, 0, 961306
1670599736200, 0, 961306
1670599737201, 0, 961306
1670599738201, 0, 961306
1670599739201, 0, 961306
1670599740201, 0, 961306
1670599741201, 0, 961306
1670599742201, 0, 961306
1670599743202, 0, 961306
1670599744202, 0, 961306
1670599745202, 0, 961306
1670599746202, 0, 961306
1670599747202, 0, 961306
1670599748203, 0, 961306
1670599749203, 0, 961306
1670599750203, 0, 961306
1670599751203, 0, 961306
1670599752203, 0, 961306
1670599753203, 0, 961306
1670599754204, 0, 961306
1670599755204, 0, 961306
1670599756204, 0, 961306
1670599757204, 0, 961306
1670599758204, 0, 961306
1670599759204, 0, 961306
1670599760205, 0, 961306
1670599761205, 0, 961306
1670599762205, 0, 961306
1670599763205, 0, 961306
1670599764205, 0, 961306
1670599765205, 0, 961306
1670599766206, 0, 961306
1670599767206, 0, 961306
1670599768206, 0, 961306
1670599769206, 0, 961306
1670599770206, 0, 961306
1670599771206, 0, 961306
1670599772207, 0, 961306
1670599773207, 0, 961306
1670599774207, 0, 961306
1670599775207, 0, 961306
1670599776207, 0, 961306
1670599777207, 0, 961306
1670599778208, 0, 961306
1670599779208, 0, 961306
1670599780208, 0, 961306
1670599781208, 0, 961306
1670599782208, 0, 961306
1670599783209, 0, 961306
1670599784209, 0, 961306
1670599785209, 0, 961306
1670599786209, 0, 961306
1670599787209, 0, 961306
1670599788209, 0, 961306
1670599789210, 0, 961306
1670599790210, 0, 961306
1670599791210, 0, 961306
1670599792210, 0, 961306
1670599793210, 0, 961306
1670599794210, 0, 961306
1670599795211, 0, 961306
1670599796211, 0, 961306
1670599797211, 0, 961306
1670599798211, 0, 961306
1670599799211, 0, 961306
1670599800211, 0, 961306
1670599801212, 0, 961306
1670599802212, 0, 961306
1670599803212, 0, 961306
1670599804212, 0, 961306
1670599805212, 0, 961306
1670599806212, 0, 961306
1670599807213, 0, 961306
1670599808213, 0, 961306
1670599809213, 0, 961306
1670599810213, 0, 961306
1670599811213, 0, 961306
1670599812214, 0, 961306
1670599813214, 0, 961306
1670599814214, 0, 961306
1670599815214, 0, 961306
1670599816214, 0, 961306
1670599817214, 0, 961306
1670599818215, 0, 961306
1670599819215, 0, 961306
1670599820215, 0, 961306
1670599821215, 0, 961306
1670599822215, 0, 961306
1670599823215, 0, 961306
1670599824216, 0, 961306
1670599825216, 0, 961306
1670599826216, 0, 961306
1670599827216, 0, 961306
1670599828216, 0, 961306
1670599829216, 0, 961306
1670599830217, 0, 961306
1670599831217, 0, 961306
1670599832217, 0, 961306
1670599833217, 0, 961306
1670599834217, 0, 961306
1670599835218, 0, 961306
1670599836218, 0, 961306
1670599837218, 0, 961306
1670599838218, 0, 961306
1670599839218, 0, 961306
1670599840218, 0, 961306
1670599841219, 0, 961306
1670599842219, 0, 961306
1670599843219, 0, 961306
1670599844219, 0, 961306
1670599845219, 0, 961306
1670599846219, 0, 961306
1670599847220, 0, 961306
1670599848220, 0, 961306
1670599849220, 0, 961306
1670599850220, 0, 961306
1670599851220, 0, 961306
1670599852220, 0, 961306
1670599853221, 0, 961306
1670599854221, 0, 961306
1670599855221, 0, 961306
1670599856221, 0, 961306
1670599857221, 0, 961306
1670599858222, 0, 961306
1670599859222, 0, 961306
1670599860222, 0, 961306
1670599861222, 0, 961306
1670599862222, 0, 961306
1670599863222, 0, 961306
1670599864223, 0, 961306
1670599865223, 0, 961306
1670599866223, 0, 961306
1670599867223, 0, 961306
1670599868223, 0, 961306
1670599869223, 0, 961306
1670599870224, 0, 961306
1670599871224, 0, 961306
1670599872224, 0, 961306
1670599873224, 0, 961306
1670599874224, 0, 961306
1670599875224, 0, 961306
1670599876225, 0, 961306
1670599877225, 0, 961306
1670599878225, 0, 961306
1670599879225, 0, 961306
1670599880225, 0, 961306
1670599881225, 0, 961306
1670599882226, 0, 961306
1670599883226, 0, 961306
1670599884226, 0, 961306
1670599885226, 0, 961306
1670599886226, 0, 961306
1670599887226, 0, 961306
1670599888227, 0, 961306
1670599889227, 0, 961306
1670599890227, 0, 961306
1670599891227, 0, 961306
1670599892227, 0, 961306
1670599893228, 0, 961306
1670599894228, 0, 961306
1670599895228, 0, 961306
1670599896228, 0, 961306
1670599897228, 0, 961306
1670599898228, 0, 961306
1670599899229, 0, 961306
1670599900229, 0, 961306
1670599901229, 0, 961306
1670599902229, 0, 961306
1670599903229, 0, 961306
1670599904229, 0, 961306
1670599905230, 0, 961306
1670599906230, 0, 961306
1670599907230, 0, 961306
1670599908230, 0, 961306
1670599909230, 0, 961306
1670599910230, 0, 961306
1670599911231, 0, 961306
1670599912231, 0, 961306
1670599913231, 0, 961306
1670599914231, 0, 961306
1670599915231, 0, 961306
1670599916232, 0, 961306
1670599917232, 0, 961306
1670599918232, 0, 961306
1670599919232, 0, 961306
1670599920232, 0, 961306
1670599921232, 0, 961306
1670599922233, 0, 961306
1670599923233, 0, 961306
1670599924233, 0, 961306
1670599925233, 0, 961306
1670599926233, 0, 961306
1670599927233, 0, 961306
1670599928234, 0, 961306
1670599929234, 0, 961306
1670599930234, 0, 961306
1670599931234, 0, 961306
1670599932234, 0, 961306
1670599933234, 0, 961306
1670599934235, 0, 961306
1670599935235, 0, 961306
1670599936235, 0, 961306
1670599937235, 0, 961306
1670599938235, 0, 961306
1670599939235, 0, 961306
1670599940236, 0, 961306
1670599941236, 0, 961306
1670599942236, 0, 961306
1670599943236, 0, 961306
1670599944236, 0, 961306
1670599945236, 0, 961306
1670599946237, 0, 961306
1670599947237, 0, 961306
1670599948237, 0, 961306
1670599949237, 0, 961306
1670599950237, 0, 961306
1670599951238, 0, 961306
1670599952238, 0, 961306
1670599953238, 0, 961306
1670599954238, 0, 961306
1670599955238, 0, 961306
1670599956238, 0, 961306
1670599957239, 0, 961306
1670599958239, 0, 961306
1670599959239, 0, 961306
1670599960239, 0, 961306
1670599961239, 0, 961306
1670599962239, 0, 961306
1670599963240, 0, 961306
1670599964240, 0, 961306
1670599965240, 0, 961306
1670599966240, 0, 961306
1670599967240, 0, 961306
1670599968241, 0, 961306
1670599969241, 0, 961306
1670599970241, 0, 961306
1670599971241, 0, 961306
1670599972241, 0, 961306
1670599973241, 0, 961306
1670599974242, 0, 961306
1670599975242, 0, 961306
1670599976242, 0, 961306
1670599977242, 0, 961306
1670599978242, 0, 961306
1670599979242, 0, 961306
1670599980243, 0, 961306
1670599981243, 0, 961306
1670599982243, 0, 961306
1670599983243, 0, 961306
1670599984243, 0, 961306
1670599985243, 0, 961306
1670599986244, 0, 961306
1670599987244, 0, 961306
1670599988244, 0, 961306
1670599989244, 0, 961306
1670599990244, 0, 961306
1670599991244, 0, 961306
1670599992245, 0, 961306
1670599993245, 0, 961306
1670599994245, 0, 961306
1670599995245, 0, 961306
1670599996245, 0, 961306
1670599997246, 0, 961306
1670599998246, 0, 961306
1670599999246, 0, 961306
1670600000246, 0, 961306
1670600001246, 0, 961306
1670600002246, 0, 961306
1670600003247, 0, 961306
1670600004247, 0, 961306
1670600005247, 0, 961306
1670600006247, 0, 961306
1670600007247, 0, 961306
1670600008248, 0, 961306
1670600009248, 0, 961306
1670600010248, 0, 961306
1670600011248, 0, 961306
1670600012248, 0, 961306
1670600013248, 0, 961306
1670600014249, 0, 961306
1670600015249, 0, 961306
1670600016249, 0, 961306
1670600017249, 0, 961306
1670600018249, 0, 961306
1670600019249, 0, 961306
1670600020250, 0, 961306
1670600021250, 0, 961306
1670600022250, 0, 961306
1670600023250, 0, 961306
1670600024250, 0, 961306
1670600025250, 0, 961306
1670600026251, 0, 961306
1670600027251, 0, 961306
1670600028251, 0, 961306
1670600029251, 0, 961306
1670600030251, 0, 961306
1670600031252, 0, 961306
1670600032252, 0, 961306
1670600033252, 0, 961306
1670600034252, 0, 961306
1670600035252, 0, 961306
1670600036252, 0, 961306
1670600037253, 0, 961306
1670600038253, 0, 961306
1670600039253, 0, 961306
1670600040253, 0, 961306
1670600041253, 0, 961306
1670600042253, 0, 961306
1670600043254, 0, 961306
1670600044254, 0, 961306
1670600045254, 0, 961306
1670600046254, 0, 961306
1670600047254, 0, 961306
1670600048254, 0, 961306
1670600049255, 0, 961306
1670600050255, 0, 961306
1670600051255, 0, 961306
1670600052255, 0, 961306
1670600053255, 0, 961306
1670600054255, 0, 961306
1670600055256, 0, 961306
1670600056256, 0, 961306
1670600057256, 0, 961306
1670600058256, 0, 961306
1670600059256, 0, 961306
1670600060256, 0, 961306
1670600061257, 0, 961306
1670600062257, 0, 961306
1670600063257, 0, 961306
1670600064257, 0, 961306
1670600065257, 0, 961306
1670600066257, 0, 961306
1670600067258, 0, 961306
1670600068258, 0, 961306
1670600069258, 0, 961306
1670600070258, 0, 961306
1670600071258, 0, 961306
1670600072259, 0, 961306
1670600073259, 0, 961306
1670600074259, 0, 961306
1670600075259, 0, 961306
1670600076259, 0, 961306
1670600077259, 0, 961306
1670600078260, 0, 961306
1670600079260, 0, 961306
1670600080260, 0, 961306
1670600081260, 0, 961306
1670600082260, 0, 961306
1670600083260, 0, 961306
1670600084261, 0, 961306
1670600085261, 0, 961306
1670600086261, 0, 961306
1670600087261, 0, 961306
1670600088261, 0, 961306
1670600089261, 0, 961306
1670600090262, 0, 961306
1670600091262, 0, 961306
1670600092262, 0, 961306
1670600093262, 0, 961306
1670600094262, 0, 961306
1670600095262, 0, 961306
1670600096263, 0, 961306
1670600097263, 0, 961306
1670600098263, 0, 961306
1670600099263, 0, 961306
1670600100263, 0, 961306
1670600101263, 0, 961306
1670600102264, 0, 961306
1670600103264, 0, 961306
1670600104264, 0, 961306
1670600105264, 0, 961306
1670600106264, 0, 961306
1670600107264, 0, 961306
1670600108265, 0, 961306
1670600109265, 0, 961306
1670600110265, 0, 961306
1670600111265, 0, 961306
1670600112265, 0, 961306
1670600113265, 0, 961306
1670600114266, 0, 961306
1670600115266, 0, 961306
1670600116266, 0, 961306
1670600117266, 0, 961306
1670600118266, 0, 961306
1670600119267, 0, 961306
1670600120267, 0, 961306
1670600121267, 0, 961306
1670600122267, 0, 961306
1670600123267, 0, 961306
1670600124267, 0, 961306
1670600125268, 0, 961306
1670600126268, 0, 961306
1670600127268, 0, 961306
1670600128268, 0, 961306
1670600129268, 0, 961306
1670600130268, 0, 961306
1670600131269, 0, 961306
1670600132269, 0, 961306
1670600133269, 0, 961306
1670600134269, 0, 961306
1670600135269, 0, 961306
1670600136269, 0, 961306
1670600137270, 0, 961306
1670600138270, 0, 961306
1670600139270, 0, 961306
1670600140270, 0, 961306
1670600141270, 0, 961306
1670600142270, 0, 961306
1670600143271, 0, 961306
1670600144271, 0, 961306
1670600145271, 0, 961306
1670600146271, 0, 961306
