21:05:31,045 INFO  [main] Client:125 - thinkingTime [50], writePercentage [100], trackerNumber [1000]
21:05:31,060 INFO  [main] Client:223 - Start performance testing with [16] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
21:05:31,078 INFO  [ClientStatsWriter] Client:202 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
21:05:32,084 INFO  [ClientStatsWriter] Client:202 - Commands sent 450, Response received 449, Total Commands 450, Total Responses 449, Avg latency (ms) 0.00, Lantencies size 0,
21:05:33,085 INFO  [ClientStatsWriter] Client:202 - Commands sent 510, Response received 510, Total Commands 960, Total Responses 959, Avg latency (ms) 0.00, Lantencies size 0,
21:05:34,087 INFO  [ClientStatsWriter] Client:202 - Commands sent 502, Response received 502, Total Commands 1462, Total Responses 1461, Avg latency (ms) 2.01, Lantencies size 1,
21:05:35,088 INFO  [ClientStatsWriter] Client:202 - Commands sent 514, Response received 513, Total Commands 1976, Total Responses 1974, Avg latency (ms) 0.00, Lantencies size 0,
21:05:36,094 INFO  [ClientStatsWriter] Client:202 - Commands sent 510, Response received 511, Total Commands 2486, Total Responses 2485, Avg latency (ms) 2.08, Lantencies size 1,
21:05:37,096 INFO  [ClientStatsWriter] Client:202 - Commands sent 500, Response received 500, Total Commands 2986, Total Responses 2985, Avg latency (ms) 0.00, Lantencies size 0,
21:05:38,097 INFO  [ClientStatsWriter] Client:202 - Commands sent 502, Response received 499, Total Commands 3488, Total Responses 3484, Avg latency (ms) 1.80, Lantencies size 1,
21:05:39,099 INFO  [ClientStatsWriter] Client:202 - Commands sent 517, Response received 521, Total Commands 4005, Total Responses 4005, Avg latency (ms) 2.16, Lantencies size 1,
21:05:40,100 INFO  [ClientStatsWriter] Client:202 - Commands sent 508, Response received 506, Total Commands 4513, Total Responses 4511, Avg latency (ms) 0.00, Lantencies size 0,
21:05:41,101 INFO  [ClientStatsWriter] Client:202 - Commands sent 484, Response received 486, Total Commands 4997, Total Responses 4997, Avg latency (ms) 0.00, Lantencies size 0,
21:05:42,105 INFO  [ClientStatsWriter] Client:202 - Commands sent 511, Response received 511, Total Commands 5508, Total Responses 5508, Avg latency (ms) 1.85, Lantencies size 1,
21:05:43,109 INFO  [ClientStatsWriter] Client:202 - Commands sent 515, Response received 515, Total Commands 6023, Total Responses 6023, Avg latency (ms) 1.73, Lantencies size 1,
21:05:44,110 INFO  [ClientStatsWriter] Client:202 - Commands sent 504, Response received 503, Total Commands 6527, Total Responses 6526, Avg latency (ms) 0.00, Lantencies size 0,
21:05:45,118 INFO  [ClientStatsWriter] Client:202 - Commands sent 527, Response received 527, Total Commands 7054, Total Responses 7053, Avg latency (ms) 1.74, Lantencies size 1,
21:05:46,119 INFO  [ClientStatsWriter] Client:202 - Commands sent 488, Response received 488, Total Commands 7542, Total Responses 7541, Avg latency (ms) 0.00, Lantencies size 0,
21:05:47,120 INFO  [ClientStatsWriter] Client:202 - Commands sent 525, Response received 526, Total Commands 8067, Total Responses 8067, Avg latency (ms) 1.66, Lantencies size 1,
21:05:48,122 INFO  [ClientStatsWriter] Client:202 - Commands sent 490, Response received 488, Total Commands 8557, Total Responses 8555, Avg latency (ms) 0.00, Lantencies size 0,
21:05:49,124 INFO  [ClientStatsWriter] Client:202 - Commands sent 510, Response received 511, Total Commands 9067, Total Responses 9066, Avg latency (ms) 1.95, Lantencies size 1,
21:05:50,125 INFO  [ClientStatsWriter] Client:202 - Commands sent 493, Response received 494, Total Commands 9560, Total Responses 9560, Avg latency (ms) 0.00, Lantencies size 0,
21:05:51,126 INFO  [ClientStatsWriter] Client:202 - Commands sent 497, Response received 495, Total Commands 10057, Total Responses 10055, Avg latency (ms) 1.57, Lantencies size 1,
21:05:52,127 INFO  [ClientStatsWriter] Client:202 - Commands sent 506, Response received 508, Total Commands 10563, Total Responses 10563, Avg latency (ms) 0.00, Lantencies size 0,
21:05:53,127 INFO  [ClientStatsWriter] Client:202 - Commands sent 504, Response received 504, Total Commands 11067, Total Responses 11067, Avg latency (ms) 1.72, Lantencies size 1,
21:05:54,128 INFO  [ClientStatsWriter] Client:202 - Commands sent 522, Response received 522, Total Commands 11589, Total Responses 11589, Avg latency (ms) 0.00, Lantencies size 0,
21:05:55,129 INFO  [ClientStatsWriter] Client:202 - Commands sent 516, Response received 515, Total Commands 12105, Total Responses 12104, Avg latency (ms) 2.60, Lantencies size 1,
21:05:56,130 INFO  [ClientStatsWriter] Client:202 - Commands sent 502, Response received 502, Total Commands 12607, Total Responses 12606, Avg latency (ms) 0.00, Lantencies size 0,
21:05:57,130 INFO  [ClientStatsWriter] Client:202 - Commands sent 512, Response received 512, Total Commands 13119, Total Responses 13118, Avg latency (ms) 1.82, Lantencies size 1,
21:05:58,131 INFO  [ClientStatsWriter] Client:202 - Commands sent 519, Response received 518, Total Commands 13638, Total Responses 13636, Avg latency (ms) 0.00, Lantencies size 0,
21:05:59,132 INFO  [ClientStatsWriter] Client:202 - Commands sent 494, Response received 496, Total Commands 14132, Total Responses 14132, Avg latency (ms) 1.84, Lantencies size 1,
21:06:00,132 INFO  [ClientStatsWriter] Client:202 - Commands sent 519, Response received 517, Total Commands 14651, Total Responses 14649, Avg latency (ms) 0.00, Lantencies size 0,
21:06:01,033 INFO  [Command Sender 9] Client:268 - Thread [Command Sender 9] terminated.
21:06:01,033 INFO  [Command Sender 1] Client:268 - Thread [Command Sender 1] terminated.
21:06:01,033 INFO  [Command Sender 10] Client:268 - Thread [Command Sender 10] terminated.
21:06:01,033 INFO  [Command Sender 0] Client:268 - Thread [Command Sender 0] terminated.
21:06:01,040 INFO  [Command Sender 5] Client:268 - Thread [Command Sender 5] terminated.
21:06:01,041 INFO  [Command Sender 2] Client:268 - Thread [Command Sender 2] terminated.
21:06:01,045 INFO  [Command Sender 7] Client:268 - Thread [Command Sender 7] terminated.
21:06:01,046 INFO  [Command Sender 14] Client:268 - Thread [Command Sender 14] terminated.
21:06:01,052 INFO  [Command Sender 3] Client:268 - Thread [Command Sender 3] terminated.
21:06:01,055 INFO  [Command Sender 6] Client:268 - Thread [Command Sender 6] terminated.
