21:34:40,657 INFO  [main] Client:126 - thinkingTime [50], writePercentage [100], trackerNumber [1000]
21:34:40,675 INFO  [main] Client:224 - Start performance testing with [32] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
21:34:40,686 INFO  [ClientStatsWriter] Client:203 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
21:34:41,689 INFO  [ClientStatsWriter] Client:203 - Commands sent 853, Response received 852, Total Commands 853, Total Responses 852, Avg latency (ms) 0.00, Lantencies size 0,
21:34:42,693 INFO  [ClientStatsWriter] Client:203 - Commands sent 979, Response received 964, Total Commands 1832, Total Responses 1816, Avg latency (ms) 2.21, Lantencies size 1,
21:34:43,694 INFO  [ClientStatsWriter] Client:203 - Commands sent 1012, Response received 1026, Total Commands 2844, Total Responses 2842, Avg latency (ms) 2.23, Lantencies size 1,
21:34:44,695 INFO  [ClientStatsWriter] Client:203 - Commands sent 1005, Response received 1005, Total Commands 3849, Total Responses 3847, Avg latency (ms) 3.96, Lantencies size 1,
21:34:45,700 INFO  [ClientStatsWriter] Client:203 - Commands sent 1042, Response received 1039, Total Commands 4891, Total Responses 4886, Avg latency (ms) 2.10, Lantencies size 1,
21:34:46,702 INFO  [ClientStatsWriter] Client:203 - Commands sent 979, Response received 984, Total Commands 5870, Total Responses 5870, Avg latency (ms) 1.90, Lantencies size 1,
21:34:47,705 INFO  [ClientStatsWriter] Client:203 - Commands sent 1015, Response received 1013, Total Commands 6885, Total Responses 6883, Avg latency (ms) 2.00, Lantencies size 1,
21:34:48,709 INFO  [ClientStatsWriter] Client:203 - Commands sent 1010, Response received 1010, Total Commands 7895, Total Responses 7893, Avg latency (ms) 1.92, Lantencies size 1,
21:34:49,710 INFO  [ClientStatsWriter] Client:203 - Commands sent 994, Response received 993, Total Commands 8889, Total Responses 8886, Avg latency (ms) 1.73, Lantencies size 1,
21:34:50,711 INFO  [ClientStatsWriter] Client:203 - Commands sent 998, Response received 1000, Total Commands 9887, Total Responses 9886, Avg latency (ms) 2.10, Lantencies size 1,
21:34:51,712 INFO  [ClientStatsWriter] Client:203 - Commands sent 981, Response received 981, Total Commands 10868, Total Responses 10867, Avg latency (ms) 2.04, Lantencies size 1,
21:34:52,714 INFO  [ClientStatsWriter] Client:203 - Commands sent 1008, Response received 998, Total Commands 11876, Total Responses 11865, Avg latency (ms) 2.11, Lantencies size 1,
21:34:53,715 INFO  [ClientStatsWriter] Client:203 - Commands sent 982, Response received 989, Total Commands 12858, Total Responses 12854, Avg latency (ms) 1.82, Lantencies size 1,
21:34:54,721 INFO  [ClientStatsWriter] Client:203 - Commands sent 1025, Response received 1024, Total Commands 13883, Total Responses 13878, Avg latency (ms) 1.94, Lantencies size 1,
