05:37:52,200 INFO  [main] Client:126 - thinkingTime [3], writePercentage [100], trackerNumber [1000]
05:37:52,215 INFO  [main] Client:224 - Start performance testing with [16] threads, experimentTimeSeconds [30], commandSize [1024] bytes)
05:37:52,229 INFO  [ClientStatsWriter] Client:203 - Commands sent 0, Response received 0, Total Commands 0, Total Responses 0, Avg latency (ms) 0.00, Lantencies size 0,
05:37:53,236 INFO  [ClientStatsWriter] Client:203 - Commands sent 1631, Response received 1629, Total Commands 1631, Total Responses 1629, Avg latency (ms) 1.69, Lantencies size 1,
05:37:54,237 INFO  [ClientStatsWriter] Client:203 - Commands sent 2045, Response received 2043, Total Commands 3676, Total Responses 3672, Avg latency (ms) 1.92, Lantencies size 2,
05:37:55,238 INFO  [ClientStatsWriter] Client:203 - Commands sent 2068, Response received 2068, Total Commands 5744, Total Responses 5740, Avg latency (ms) 1.53, Lantencies size 2,
05:37:56,239 INFO  [ClientStatsWriter] Client:203 - Commands sent 2094, Response received 2093, Total Commands 7838, Total Responses 7833, Avg latency (ms) 1.67, Lantencies size 2,
05:37:57,249 INFO  [ClientStatsWriter] Client:203 - Commands sent 2028, Response received 2030, Total Commands 9866, Total Responses 9863, Avg latency (ms) 1.83, Lantencies size 2,
05:37:58,253 INFO  [ClientStatsWriter] Client:203 - Commands sent 2106, Response received 2107, Total Commands 11972, Total Responses 11970, Avg latency (ms) 1.49, Lantencies size 2,
05:37:59,254 INFO  [ClientStatsWriter] Client:203 - Commands sent 2106, Response received 2105, Total Commands 14078, Total Responses 14075, Avg latency (ms) 1.47, Lantencies size 3,
05:38:00,255 INFO  [ClientStatsWriter] Client:203 - Commands sent 2044, Response received 2046, Total Commands 16122, Total Responses 16121, Avg latency (ms) 1.57, Lantencies size 2,
05:38:01,256 INFO  [ClientStatsWriter] Client:203 - Commands sent 2091, Response received 2090, Total Commands 18213, Total Responses 18211, Avg latency (ms) 1.51, Lantencies size 2,
05:38:02,257 INFO  [ClientStatsWriter] Client:203 - Commands sent 2085, Response received 2082, Total Commands 20298, Total Responses 20293, Avg latency (ms) 1.73, Lantencies size 2,
05:38:03,258 INFO  [ClientStatsWriter] Client:203 - Commands sent 1915, Response received 1912, Total Commands 22213, Total Responses 22205, Avg latency (ms) 1.58, Lantencies size 2,
05:38:04,260 INFO  [ClientStatsWriter] Client:203 - Commands sent 2076, Response received 2077, Total Commands 24289, Total Responses 24282, Avg latency (ms) 1.44, Lantencies size 2,
05:38:05,261 INFO  [ClientStatsWriter] Client:203 - Commands sent 2106, Response received 2110, Total Commands 26395, Total Responses 26392, Avg latency (ms) 1.51, Lantencies size 2,
05:38:06,268 INFO  [ClientStatsWriter] Client:203 - Commands sent 2116, Response received 2118, Total Commands 28511, Total Responses 28510, Avg latency (ms) 1.47, Lantencies size 2,
05:38:07,270 INFO  [ClientStatsWriter] Client:203 - Commands sent 2089, Response received 2087, Total Commands 30600, Total Responses 30597, Avg latency (ms) 1.33, Lantencies size 2,
05:38:08,272 INFO  [ClientStatsWriter] Client:203 - Commands sent 2113, Response received 2114, Total Commands 32713, Total Responses 32711, Avg latency (ms) 1.54, Lantencies size 2,
05:38:09,273 INFO  [ClientStatsWriter] Client:203 - Commands sent 2051, Response received 2050, Total Commands 34764, Total Responses 34761, Avg latency (ms) 1.42, Lantencies size 2,
05:38:10,274 INFO  [ClientStatsWriter] Client:203 - Commands sent 2095, Response received 2094, Total Commands 36859, Total Responses 36855, Avg latency (ms) 1.51, Lantencies size 2,
05:38:11,277 INFO  [ClientStatsWriter] Client:203 - Commands sent 2095, Response received 2095, Total Commands 38954, Total Responses 38950, Avg latency (ms) 1.54, Lantencies size 2,
05:38:12,279 INFO  [ClientStatsWriter] Client:203 - Commands sent 2092, Response received 2094, Total Commands 41046, Total Responses 41044, Avg latency (ms) 1.77, Lantencies size 3,
05:38:13,280 INFO  [ClientStatsWriter] Client:203 - Commands sent 2120, Response received 2114, Total Commands 43166, Total Responses 43158, Avg latency (ms) 1.27, Lantencies size 2,
05:38:14,281 INFO  [ClientStatsWriter] Client:203 - Commands sent 2105, Response received 2111, Total Commands 45271, Total Responses 45269, Avg latency (ms) 1.24, Lantencies size 2,
05:38:15,282 INFO  [ClientStatsWriter] Client:203 - Commands sent 2114, Response received 2112, Total Commands 47385, Total Responses 47381, Avg latency (ms) 1.41, Lantencies size 2,
05:38:16,284 INFO  [ClientStatsWriter] Client:203 - Commands sent 2072, Response received 2074, Total Commands 49457, Total Responses 49455, Avg latency (ms) 1.50, Lantencies size 2,
05:38:17,285 INFO  [ClientStatsWriter] Client:203 - Commands sent 2084, Response received 2081, Total Commands 51541, Total Responses 51536, Avg latency (ms) 1.39, Lantencies size 2,
05:38:18,286 INFO  [ClientStatsWriter] Client:203 - Commands sent 2116, Response received 2114, Total Commands 53657, Total Responses 53650, Avg latency (ms) 1.47, Lantencies size 2,
05:38:19,287 INFO  [ClientStatsWriter] Client:203 - Commands sent 2096, Response received 2103, Total Commands 55753, Total Responses 55753, Avg latency (ms) 1.49, Lantencies size 2,
05:38:20,288 INFO  [ClientStatsWriter] Client:203 - Commands sent 2100, Response received 2096, Total Commands 57853, Total Responses 57849, Avg latency (ms) 1.55, Lantencies size 2,
05:38:21,289 INFO  [ClientStatsWriter] Client:203 - Commands sent 2095, Response received 2092, Total Commands 59948, Total Responses 59941, Avg latency (ms) 1.36, Lantencies size 2,
05:38:22,018 INFO  [Command Sender 3] Client:269 - Thread [Command Sender 3] terminated.
05:38:22,018 INFO  [Command Sender 2] Client:269 - Thread [Command Sender 2] terminated.
05:38:22,018 INFO  [Command Sender 9] Client:269 - Thread [Command Sender 9] terminated.
05:38:22,018 INFO  [Command Sender 6] Client:269 - Thread [Command Sender 6] terminated.
05:38:22,018 INFO  [Command Sender 0] Client:269 - Thread [Command Sender 0] terminated.
05:38:22,018 INFO  [Command Sender 5] Client:269 - Thread [Command Sender 5] terminated.
05:38:22,018 INFO  [Command Sender 7] Client:269 - Thread [Command Sender 7] terminated.
05:38:22,018 INFO  [Command Sender 1] Client:269 - Thread [Command Sender 1] terminated.
05:38:22,018 INFO  [Command Sender 13] Client:269 - Thread [Command Sender 13] terminated.
05:38:22,018 INFO  [Command Sender 10] Client:269 - Thread [Command Sender 10] terminated.
05:38:22,018 INFO  [Command Sender 11] Client:269 - Thread [Command Sender 11] terminated.
05:38:22,018 INFO  [Command Sender 4] Client:269 - Thread [Command Sender 4] terminated.
05:38:22,018 INFO  [Command Sender 12] Client:269 - Thread [Command Sender 12] terminated.
05:38:22,018 INFO  [Command Sender 8] Client:269 - Thread [Command Sender 8] terminated.
05:38:22,018 INFO  [Command Sender 14] Client:269 - Thread [Command Sender 14] terminated.
05:38:22,019 INFO  [Command Sender 15] Client:269 - Thread [Command Sender 15] terminated.
I will kill everything
05:38:23,042 INFO  [ShutdownHook] Client:551 - Raw path created [ /tmp/f257de89-a1c3-4b68-a177-f1090c3c5f21]
Saving file
File save
